,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.603,-0.709,-0.832,-0.937,-0.59,-0.565,-0.537,-0.545,-0.52,-0.418,-0.635,-0.42,-0.855,,-0.43,
1995-01-01,-0.28,-0.42,-0.346,-0.598,-0.51,-0.459,-0.413,-0.25,-0.309,-0.322,-0.378,-0.184,-0.44,,-0.213,
2000-01-01,-0.097,-0.119,-0.049,-0.245,-0.121,-0.144,-0.128,-0.049,-0.074,-0.072,-0.177,-0.151,-0.192,,-0.026,
2005-01-01,0.139,0.206,0.352,0.226,0.152,0.171,0.125,0.151,0.1,0.076,0.147,-0.059,0.083,,0.201,
2010-01-01,0.353,0.492,0.422,0.582,0.441,0.367,0.331,0.34,0.276,0.294,0.398,0.293,0.538,,0.468,
2015-01-01,0.488,0.549,0.452,0.972,0.628,0.629,0.621,0.352,0.526,0.442,0.645,0.521,0.866,,,
2020-01-01,0.682,0.741,0.544,1.24,0.836,0.912,0.742,0.591,0.787,0.539,1.077,0.889,1.119,,,
2025-01-01,0.997,0.906,0.503,1.709,1.152,1.238,0.894,0.904,1.094,0.754,1.509,1.249,1.559,,,
2030-01-01,1.28,1.141,0.655,1.975,1.293,1.431,0.94,1.151,1.392,0.89,1.802,1.441,1.989,,,
2035-01-01,1.58,1.53,0.673,2.447,1.624,1.765,1.108,1.506,1.676,1.152,2.004,1.67,2.242,,,
2040-01-01,1.958,1.769,1.054,2.876,1.843,1.888,1.302,1.685,1.872,1.336,2.129,1.874,2.717,,,
2045-01-01,2.146,2.014,1.574,3.06,2.072,2.196,1.592,1.903,2.024,1.596,2.263,2.015,3.294,,,
2050-01-01,2.46,2.267,2.066,3.394,2.501,2.608,1.9,2.218,2.282,1.847,2.521,2.33,3.612,,,
