,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,0.317,0.589,-0.299,-0.572,-1.94,-0.61,-1.029,-0.076,-0.716,-0.576,-1.456,0.186,-0.364,-0.719,,
2010-01-01,0.048,0.033,-0.072,-0.21,0.658,-0.28,-0.004,-0.183,0.003,-0.092,0.04,0.253,-0.457,0.646,,
2015-01-01,-0.365,-0.622,0.37,0.782,1.282,0.89,1.032,0.259,0.713,0.667,1.416,-0.44,0.82,0.073,,
2020-01-01,0.234,0.106,0.611,0.847,-0.993,1.926,1.005,0.843,0.842,1.292,1.623,-0.62,1.834,,,
2025-01-01,-0.351,0.526,0.549,0.659,-1.53,1.207,1.546,0.928,0.169,1.444,1.657,-0.388,0.869,,,
2030-01-01,0.145,0.584,0.338,0.446,-0.727,0.136,2.105,0.636,-0.414,1.311,1.06,-0.142,1.085,,,
2035-01-01,1.125,0.994,1.816,0.212,-0.969,0.729,1.861,0.007,-0.343,0.588,0.548,-0.035,-0.43,,,
2040-01-01,0.494,1.173,2.184,1.507,-0.243,2.321,1.883,0.193,0.384,1.313,0.184,-0.069,-0.082,,,
2045-01-01,0.542,1.557,0.886,1.973,-0.273,2.153,1.67,1.583,-0.06,1.847,-0.255,-0.236,1.279,,,
2050-01-01,0.034,1.177,-0.092,1.331,-0.611,2.161,1.954,1.564,0.087,1.117,0.086,-0.283,0.142,,,
2055-01-01,1.077,0.378,-0.152,0.746,-0.018,2.211,3.069,1.05,1.234,0.635,1.389,-0.655,0.529,,,
