,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.526,5.787,4.63,-0.618,-4.9,-3.772,-1.036,-0.003,-2.658,1.476,3.494,-7.504,2.258,,,4.879
1995-01-01,7.313,6.813,-1.669,-1.967,-0.65,-0.373,-1.018,-2.567,-0.244,-4.17,2.566,-2.489,2.44,,,-3.45
2000-01-01,3.712,7.47,-4.014,2.177,-0.89,4.333,-0.11,-0.046,1.708,-6.086,5.69,3.977,-1.239,,,-0.207
2005-01-01,1.673,-1.228,0.275,-1.323,2.89,2.392,-0.769,0.528,1.39,-3.0,-2.424,-3.366,-0.547,,,1.105
2010-01-01,-5.265,-9.35,0.973,-0.501,0.151,0.032,2.593,-2.628,1.648,2.056,-5.945,3.255,-1.67,,,-2.328
2015-01-01,-7.959,-9.491,-0.195,2.231,3.398,-2.612,0.34,4.715,-1.843,9.724,-3.381,6.126,-1.241,,,
2020-01-01,-8.882,-10.035,-1.87,-2.345,7.432,-7.704,-1.132,7.804,-3.058,7.017,-4.605,5.999,2.846,,,
2025-01-01,-1.833,-5.07,-6.381,-1.345,6.297,-6.321,-2.869,4.461,-3.402,4.073,-1.544,10.776,3.14,,,
2030-01-01,-1.456,0.222,-8.765,-3.124,5.73,-6.639,-7.098,0.967,-2.079,-3.887,3.161,4.655,-0.47,,,
2035-01-01,1.136,-1.727,-9.018,-6.22,-0.443,0.714,-7.209,-2.374,-0.524,-8.35,0.828,-3.227,5.86,,,
2040-01-01,3.133,3.972,-7.843,-3.349,0.27,3.17,-5.026,-6.248,0.124,-5.234,1.775,1.278,5.638,,,
2045-01-01,1.741,10.325,-9.457,-8.739,-2.589,1.534,1.585,-2.504,-0.847,0.007,5.87,2.243,4.011,,,
2050-01-01,0.998,11.194,-7.777,-6.02,-2.732,10.085,3.796,-0.338,-2.798,-0.448,4.891,1.815,12.988,,,
