,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.594,0.221,-0.038,2.135,-0.007,0.442,-0.313,-0.198,0.471,0.33,0.274,1.52,0.707,,0.495,
1995-01-01,0.338,0.757,0.255,1.53,0.09,0.735,-0.031,-0.657,0.802,0.314,0.097,0.083,0.514,,0.326,
2000-01-01,0.023,0.686,0.207,0.042,-0.484,0.177,0.409,-0.273,-0.08,0.481,0.036,0.021,0.409,,-0.038,
2005-01-01,0.653,0.052,-0.275,-0.591,-0.14,0.215,0.333,0.025,0.355,0.636,0.293,-0.25,-0.252,,-0.268,
2010-01-01,-0.289,-0.68,-0.039,-1.354,0.304,-0.315,0.207,0.021,-0.491,-0.433,-0.258,-0.539,-0.68,,-0.516,
2015-01-01,-1.318,-1.036,-0.11,-1.762,0.237,-1.254,-0.605,1.083,-1.057,-1.327,-0.442,-0.834,-0.697,,,
2020-01-01,-2.644,-0.666,0.233,-1.981,0.885,-1.203,-1.093,0.722,-1.257,-1.832,-1.13,-0.723,-0.395,,,
2025-01-01,-2.786,-1.246,0.654,-1.617,0.858,-1.978,-1.052,0.449,-1.629,-2.213,-1.221,-1.607,0.089,,,
2030-01-01,-2.636,-1.121,0.728,-1.768,0.597,-2.519,-1.716,0.228,-1.214,-2.088,-1.442,-1.519,0.102,,,
2035-01-01,-2.112,-1.173,0.471,-2.043,0.223,-2.47,-1.502,0.751,-1.264,-1.68,-1.707,-0.595,0.455,,,
2040-01-01,-1.594,-1.96,0.12,-2.755,-0.699,-2.627,-1.554,-0.28,-1.369,-1.169,-1.842,-1.449,-0.136,,,
2045-01-01,-2.159,-1.241,-0.543,-3.146,-1.73,-2.899,-1.933,0.883,-1.719,-0.981,-2.037,-0.625,-0.354,,,
2050-01-01,-1.416,-2.135,-1.336,-3.288,-1.751,-3.088,-1.777,0.699,-2.195,-0.582,-1.855,-1.479,-0.715,,,
