,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.674,-0.597,-0.748,-0.984,-0.526,-0.677,-0.312,-0.433,-0.482,-0.251,-0.612,-0.461,-0.809,,-0.36,
1995-01-01,-0.277,-0.302,-0.454,-0.607,-0.496,-0.556,-0.41,-0.241,-0.226,-0.413,-0.438,-0.223,-0.431,,-0.23,
2000-01-01,-0.045,-0.023,-0.13,-0.253,-0.264,-0.1,-0.247,-0.04,-0.066,-0.163,-0.306,-0.052,-0.113,,0.007,
2005-01-01,0.247,0.164,0.283,0.301,0.118,0.156,0.135,0.051,0.085,-0.068,0.048,0.062,0.017,,0.215,
2010-01-01,0.323,0.3,0.486,0.627,0.481,0.416,0.28,0.215,0.22,0.325,0.427,0.284,0.58,,0.368,
2015-01-01,0.426,0.459,0.563,0.916,0.686,0.761,0.553,0.448,0.468,0.568,0.88,0.389,0.757,,,
2020-01-01,0.505,0.563,0.681,1.205,0.84,0.956,0.782,0.555,0.612,0.857,1.184,0.544,0.848,,,
2025-01-01,0.622,0.718,0.791,1.329,0.895,1.065,0.979,0.69,0.804,1.254,1.352,0.779,1.109,,,
2030-01-01,0.929,1.015,1.124,1.487,0.935,1.31,1.033,0.727,0.925,1.141,1.526,0.907,1.06,,,
2035-01-01,1.098,1.271,1.313,1.746,1.256,1.45,1.154,0.883,1.04,1.314,1.535,1.149,1.412,,,
2040-01-01,1.231,1.567,1.47,1.885,1.463,1.468,1.253,1.183,1.139,1.266,1.703,1.329,1.668,,,
2045-01-01,1.291,1.722,1.523,2.057,1.636,1.91,1.377,1.363,1.269,1.247,1.828,1.528,1.859,,,
2050-01-01,1.365,1.801,1.546,2.284,1.867,2.098,1.619,1.696,1.338,1.288,2.057,1.712,2.164,,,
