,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.54,-0.429,-0.513,-0.499,-0.39,-0.475,-0.189,-0.288,-0.269,-0.187,-0.3,-0.333,-0.405,,-0.146,
1995-01-01,-0.255,-0.276,-0.308,-0.317,-0.245,-0.363,-0.181,-0.121,-0.122,-0.171,-0.261,-0.179,-0.2,,-0.069,
2000-01-01,-0.051,-0.094,-0.08,-0.101,-0.065,-0.12,-0.17,-0.043,-0.03,-0.059,-0.139,-0.017,-0.055,,0.037,
2005-01-01,0.128,0.071,0.139,0.102,0.13,0.128,-0.006,0.027,0.09,-0.05,0.007,0.06,0.08,,0.012,
2010-01-01,0.285,0.292,0.355,0.288,0.232,0.304,0.16,0.154,0.139,0.172,0.224,0.174,0.262,,0.165,
2015-01-01,0.432,0.437,0.408,0.527,0.338,0.526,0.386,0.27,0.192,0.295,0.469,0.295,0.318,,,
2020-01-01,0.538,0.643,0.518,0.668,0.407,0.684,0.538,0.371,0.285,0.477,0.633,0.445,0.404,,,
2025-01-01,0.656,0.725,0.662,0.799,0.542,0.855,0.677,0.468,0.424,0.792,0.884,0.651,0.55,,,
2030-01-01,0.834,0.894,0.716,0.919,0.666,1.016,0.676,0.561,0.605,0.858,1.135,0.729,0.758,,,
2035-01-01,0.923,1.125,0.898,1.001,0.811,1.108,0.652,0.678,0.729,0.993,1.303,0.911,1.088,,,
2040-01-01,0.999,1.215,1.012,1.186,0.993,1.135,0.741,0.756,0.804,0.999,1.502,1.035,1.355,,,
2045-01-01,1.134,1.361,1.091,1.251,1.092,1.234,0.827,0.805,0.85,0.963,1.65,1.196,1.547,,,
2050-01-01,1.184,1.425,1.26,1.399,1.26,1.408,0.962,0.91,0.834,0.953,1.695,1.34,1.669,,,
