,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.574,-0.448,-0.613,-0.946,-0.57,-0.316,-0.486,-0.514,-0.474,-0.422,-0.614,-0.396,-0.787,,-0.43,
1995-01-01,-0.25,-0.16,-0.128,-0.607,-0.491,-0.21,-0.362,-0.219,-0.262,-0.326,-0.357,-0.161,-0.372,,-0.213,
2000-01-01,-0.068,0.141,0.17,-0.254,-0.102,0.105,-0.077,-0.018,-0.027,-0.076,-0.156,-0.127,-0.124,,-0.026,
2005-01-01,0.169,0.467,0.571,0.217,0.172,0.421,0.176,0.182,0.147,0.072,0.168,-0.036,0.151,,0.201,
2010-01-01,0.331,,,0.492,0.399,,0.292,0.325,0.218,0.304,0.417,0.249,0.403,,0.468,
2015-01-01,0.391,,,1.099,0.592,,0.457,0.246,0.399,0.449,0.541,0.471,0.729,,,
2020-01-01,0.429,,,1.477,0.724,,0.606,0.281,0.53,0.51,0.917,0.674,0.902,,,
2025-01-01,0.657,,,1.746,0.885,,0.672,0.497,0.813,0.781,1.084,0.864,1.38,,,
2030-01-01,0.959,,,1.994,1.03,,0.859,0.683,1.192,0.875,1.172,1.084,1.751,,,
2035-01-01,1.209,,,2.034,1.255,,1.032,0.975,1.431,1.052,1.469,1.24,1.969,,,
2040-01-01,1.381,,,2.211,1.489,,1.249,1.22,1.686,1.215,1.684,1.489,2.404,,,
2045-01-01,1.449,,,2.629,1.859,,1.434,1.403,1.756,1.462,2.042,1.829,2.522,,,
2050-01-01,1.571,,,3.035,2.021,,1.751,1.655,1.863,1.797,2.303,2.058,2.701,,,
