,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.336,-0.232,0.096,0.562,-1.434,-0.447,-0.437,-0.21,-0.134,-0.477,-1.29,-0.084,1.045,0.551,,
2010-01-01,0.2,0.172,-0.145,0.131,0.498,-0.088,0.169,-0.247,-0.12,-0.001,-0.192,0.299,-0.311,-0.385,,
2015-01-01,0.136,0.059,0.049,-0.693,0.936,0.536,0.268,0.457,0.254,0.478,1.482,-0.215,-0.734,-0.166,,
2020-01-01,0.333,-0.666,1.937,-0.48,-0.883,1.828,1.344,0.247,-0.313,0.704,1.453,-0.248,0.063,,,
2025-01-01,0.325,-0.621,3.647,0.383,-3.09,2.619,1.54,0.786,-0.46,0.906,1.171,0.276,0.935,,,
2030-01-01,-0.339,0.128,2.708,-0.589,-2.601,2.295,1.253,1.31,0.039,1.192,1.309,0.673,2.301,,,
2035-01-01,-0.338,-0.145,2.291,-1.73,-1.823,2.52,2.122,1.13,0.473,1.333,1.313,0.764,1.795,,,
2040-01-01,0.108,-0.349,3.571,-1.382,-2.286,2.692,1.708,0.976,0.481,1.089,1.435,1.312,0.415,,,
2045-01-01,-0.131,0.118,4.067,-0.68,-3.089,2.226,0.932,0.9,0.142,0.01,1.88,0.639,0.984,,,
2050-01-01,-0.137,-0.65,1.44,-0.57,-3.082,1.73,0.524,0.965,0.27,0.483,2.21,-0.437,1.995,,,
2055-01-01,0.668,-1.114,-0.002,-0.368,-2.59,0.667,1.765,0.147,-0.353,1.418,2.599,-0.036,2.881,,,
