,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,957.126,935.407,1048.068,954.973,1017.051,995.084,1029.654,964.729,964.415,1120.596,1001.124,1018.53,944.377,,,950.188
1990-01-01,1064.658,935.407,1048.068,998.92,1017.051,995.084,1006.597,939.523,947.543,1118.544,1031.815,967.341,1021.601,,,950.188
1995-01-01,1064.658,1027.228,965.599,998.92,930.053,1022.149,1006.597,939.523,947.543,912.538,955.923,967.341,1112.468,,,1005.686
2000-01-01,1085.85,1117.421,965.599,1007.589,930.053,984.567,987.967,972.661,1009.9,912.538,955.923,957.448,899.834,,,1005.686
2005-01-01,1052.303,978.03,954.016,1040.437,997.565,969.241,987.967,972.661,989.373,900.503,1028.615,957.448,899.834,,,1039.567
2010-01-01,950.825,915.278,954.016,961.878,997.565,969.241,952.907,1045.54,989.373,900.503,975.597,1028.243,1001.357,,,986.64
2015-01-01,950.825,,,961.878,1035.256,,952.907,1089.959,1076.449,1059.373,975.597,1028.243,1045.122,,,986.64
2020-01-01,1134.168,,,1006.701,1201.072,,1057.318,979.021,1085.682,1015.647,935.795,1009.499,950.261,,,
2025-01-01,829.119,,,1006.701,1161.179,,1087.557,979.021,961.405,1015.647,935.795,1009.499,950.261,,,
2030-01-01,829.119,,,1133.358,1146.16,,1121.946,1055.266,955.278,1071.987,1072.226,1018.477,1059.788,,,
2035-01-01,1108.914,,,1106.292,1146.16,,1210.733,1055.266,955.278,934.997,1091.912,1018.477,1070.243,,,
2040-01-01,1037.526,,,1106.292,1125.578,,1096.695,1204.643,1002.226,934.997,1091.912,1104.086,957.414,,,
2045-01-01,1037.526,,,1060.301,990.053,,1044.276,1016.977,1002.226,1082.432,1145.466,1104.086,957.414,,,
2050-01-01,1113.303,,,1060.301,990.053,,1044.276,1016.977,1018.95,1043.668,1118.982,972.847,1046.637,,,
2055-01-01,1066.267,,,1066.927,1152.64,,1251.95,1094.574,1041.835,1043.668,1118.982,972.847,1125.345,,,
