,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.035,0.097,-0.455,-0.45,-1.698,-0.556,-0.878,-0.131,-0.351,-0.686,-1.675,-0.025,0.048,-0.443,,
2010-01-01,0.016,0.233,0.118,0.042,0.609,-0.276,0.152,-0.056,0.09,0.032,-0.1,0.285,-0.545,0.441,,
2015-01-01,0.019,-0.33,0.337,0.408,1.09,0.833,0.726,0.187,0.261,0.654,1.775,-0.26,0.497,0.002,,
2020-01-01,0.373,-0.065,0.647,0.37,-0.738,2.014,0.934,0.412,0.256,1.28,1.943,-0.534,1.936,,,
2025-01-01,-0.248,-0.038,0.913,0.868,-1.761,1.808,2.133,0.676,0.394,1.659,1.721,-0.272,1.628,,,
2030-01-01,0.166,0.152,0.824,0.589,-1.251,0.915,2.873,0.529,0.045,1.755,1.403,0.297,1.03,,,
2035-01-01,1.004,0.651,2.054,0.087,-1.152,1.235,3.028,0.133,-0.052,0.986,0.955,0.272,-0.695,,,
2040-01-01,0.479,0.849,2.654,1.092,-0.396,2.329,2.83,0.14,0.626,1.307,0.525,0.02,-0.246,,,
2045-01-01,0.486,1.253,1.642,1.39,-0.781,1.991,2.373,1.146,0.029,1.674,0.183,-0.151,1.063,,,
2050-01-01,0.291,0.866,0.177,0.955,-1.243,1.899,2.465,1.289,-0.096,1.016,0.603,-0.328,0.446,,,
2055-01-01,1.112,0.124,0.168,0.844,-0.41,1.699,3.261,0.687,0.753,0.827,1.742,-0.393,1.091,,,
