,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,33.904,35.725,34.952,37.634,37.436,34.44,34.08,35.607,35.942,35.757,35.581,,36.422,
1990-01-01,,,33.904,37.048,34.417,35.707,37.436,33.357,35.532,35.805,35.856,34.787,35.053,,35.743,
1995-01-01,,,35.628,37.048,35.442,35.707,36.228,36.46,35.833,36.252,36.197,35.786,36.461,,35.773,
2000-01-01,,,39.279,36.239,36.464,37.356,36.228,36.885,36.196,36.252,36.758,35.786,36.461,,35.773,
2005-01-01,,,39.279,36.239,36.464,37.356,33.437,36.885,38.84,36.51,36.758,35.731,35.971,,36.294,
2010-01-01,,,36.427,35.951,38.117,34.848,36.604,37.973,38.84,36.51,35.814,38.062,37.224,,36.984,
2015-01-01,,,35.552,35.723,38.117,35.365,36.604,37.973,34.653,37.038,36.648,38.062,37.224,,36.984,
2020-01-01,35.476,37.089,35.069,34.767,35.915,35.365,34.572,37.082,35.155,37.17,37.549,34.33,39.261,,,
2025-01-01,37.402,37.089,35.069,37.986,35.642,35.82,35.6,39.524,37.347,37.17,37.549,36.045,39.261,,,
2030-01-01,37.402,36.153,36.191,37.986,36.626,36.432,36.084,39.524,37.374,37.792,37.219,36.649,37.84,,,
2035-01-01,36.979,37.857,36.191,37.795,36.626,36.432,38.615,34.48,37.77,37.792,37.874,36.649,39.87,,,
2040-01-01,37.207,38.067,35.492,35.8,40.359,35.884,38.615,38.301,39.664,36.84,37.874,37.523,42.494,,,
2045-01-01,37.207,38.067,36.936,35.59,40.359,36.724,36.625,38.301,39.664,37.8,36.843,38.145,42.494,,,
2050-01-01,37.085,37.503,36.936,35.487,36.959,39.056,37.046,37.653,35.663,37.8,37.13,38.145,38.979,,,
2055-01-01,40.573,37.503,37.754,37.297,36.866,39.056,37.046,39.709,38.707,36.885,39.203,36.591,41.27,,,
