,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-1.603,-0.947,-0.047,0.753,-1.845,-1.273,0.094,-0.86,-1.174,0.699,-0.068,-2.156,-0.081,,,-0.381
1995-01-01,1.103,0.438,0.004,0.283,0.29,0.152,0.511,-0.614,-0.498,0.237,-0.625,-1.214,-1.243,,,-1.484
2000-01-01,-0.187,0.451,-0.669,0.721,-0.43,0.131,0.279,-0.017,0.152,-1.517,0.223,0.458,-0.701,,,0.353
2005-01-01,0.136,0.059,0.712,-0.871,-0.169,0.991,-0.099,0.055,-0.186,-0.958,-1.077,-0.249,0.083,,,-0.196
2010-01-01,0.545,,,0.212,0.628,,-0.563,0.278,0.676,1.53,0.337,1.825,0.333,,,1.709
2015-01-01,0.006,,,-1.097,1.526,,-0.223,1.157,1.031,0.009,1.21,1.336,1.61,,,
2020-01-01,1.243,,,-0.55,4.816,,-0.486,2.328,1.012,2.229,1.603,3.998,2.751,,,
2025-01-01,1.436,,,0.674,5.776,,1.77,2.336,0.489,1.233,3.519,3.208,1.581,,,
2030-01-01,0.48,,,1.066,6.553,,4.092,3.442,-0.903,-0.869,3.201,1.656,0.629,,,
2035-01-01,1.817,,,4.144,5.483,,3.717,4.295,-2.45,0.202,4.865,3.469,2.661,,,
2040-01-01,1.448,,,4.681,4.289,,3.656,2.198,-1.916,-1.059,4.598,0.649,2.245,,,
2045-01-01,3.487,,,3.167,4.697,,3.026,0.879,-0.153,-0.538,5.597,3.283,3.772,,,
2050-01-01,5.364,,,2.677,5.274,,2.196,-0.051,0.118,0.317,6.876,2.825,5.791,,,
