,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,1.071,-2.624,2.326,1.289,-1.185,-1.278,-1.482,-0.607,2.325,0.146,-1.505,-1.453,1.766,,,
1995-01-01,1.532,-3.069,2.288,-0.186,1.589,0.346,0.747,-0.172,-0.093,-1.295,-3.198,-2.696,0.759,,,
2000-01-01,0.219,-1.527,-1.806,1.667,1.935,-0.91,1.854,2.303,1.589,-3.737,-2.279,-0.744,0.923,,,
2005-01-01,-0.087,0.493,-2.145,-1.705,-0.612,-1.83,0.644,0.846,-0.033,-0.768,-0.344,-0.004,0.411,,,
2010-01-01,-2.088,3.247,-1.023,-1.793,-1.072,1.604,0.857,-0.547,-0.747,1.06,2.951,0.753,-1.016,,,
2015-01-01,-0.647,3.48,0.36,0.729,-0.656,2.067,-2.62,-1.823,-3.04,4.593,4.375,4.144,-2.844,,,
2020-01-01,-1.624,4.944,4.442,1.856,1.836,4.588,-3.659,-2.894,-3.476,7.605,3.819,1.624,-0.322,,,
2025-01-01,0.134,2.484,5.378,2.219,2.591,3.97,-3.382,-3.828,-5.232,6.146,3.512,0.599,-1.369,,,
2030-01-01,4.225,-1.196,3.527,2.854,3.893,4.565,-3.287,-5.824,-4.765,6.536,2.913,-0.799,-4.425,,,
2035-01-01,2.622,-2.283,4.479,2.409,2.536,-0.333,-4.228,-8.852,-3.813,6.397,5.083,-3.599,0.372,,,
2040-01-01,2.529,-3.011,3.265,1.121,1.691,1.736,-4.698,-11.59,-3.734,4.791,6.44,1.798,0.299,,,
2045-01-01,5.183,-1.431,-0.485,3.153,4.592,-1.917,-3.536,-11.462,-1.991,3.597,4.83,-0.119,-1.296,,,
2050-01-01,4.132,0.152,1.347,4.41,4.91,-4.757,-4.845,-9.577,-0.118,2.164,8.351,-0.694,-0.209,,,
