,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.586,-0.328,-0.502,-0.484,-0.6,-0.388,-0.283,-0.302,-0.691,-0.349,-0.584,-0.413,-0.733,,-0.328,
1995-01-01,-0.124,-0.236,-0.03,-0.403,-0.286,-0.147,-0.206,-0.246,-0.461,-0.097,-0.327,-0.084,-0.462,,-0.107,
2000-01-01,-0.094,0.119,0.134,-0.248,0.007,0.143,-0.05,-0.069,-0.068,0.055,-0.098,-0.069,-0.251,,0.006,
2005-01-01,0.156,0.445,0.397,-0.097,0.182,0.393,-0.063,0.15,0.21,0.023,0.156,-0.235,0.125,,0.102,
2010-01-01,0.312,,,0.291,0.385,,0.157,0.179,0.428,0.174,0.405,0.325,0.456,,0.326,
2015-01-01,0.337,,,0.941,0.312,,0.445,0.288,0.583,0.194,0.448,0.476,0.864,,,
2020-01-01,0.382,,,1.347,0.462,,0.622,0.569,0.551,0.236,0.77,0.747,1.126,,,
2025-01-01,0.566,,,1.72,0.701,,0.743,0.715,0.747,0.566,0.988,0.941,1.488,,,
2030-01-01,0.815,,,1.683,0.773,,0.913,0.994,1.136,0.824,1.039,1.071,1.554,,,
2035-01-01,1.048,,,1.701,0.988,,1.018,1.162,1.228,1.036,1.357,1.254,1.864,,,
2040-01-01,1.39,,,1.849,1.145,,1.242,1.237,1.584,1.085,1.464,1.383,2.459,,,
2045-01-01,1.758,,,2.083,1.463,,1.329,1.327,1.701,1.303,1.744,1.817,2.68,,,
2050-01-01,2.08,,,2.506,1.678,,1.518,1.569,1.723,1.343,1.94,1.95,3.15,,,
