,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.894,-0.864,-0.539,-0.948,-0.474,-0.714,-0.188,-0.384,-0.357,-0.306,-0.555,-0.878,-0.822,,-0.261,
1995-01-01,-0.456,-0.592,-0.332,-0.628,-0.374,-0.561,-0.261,-0.138,-0.314,-0.33,-0.429,-0.464,-0.59,,-0.133,
2000-01-01,-0.083,-0.194,-0.075,-0.252,-0.099,-0.147,-0.142,0.009,-0.054,-0.168,-0.181,-0.071,-0.206,,0.014,
2005-01-01,0.207,0.115,0.287,0.202,0.123,0.176,-0.008,0.128,0.084,-0.018,0.1,0.186,0.114,,0.071,
2010-01-01,0.522,0.554,0.281,0.477,0.33,0.434,0.093,0.242,0.183,0.253,0.405,0.547,0.57,,0.309,
2015-01-01,0.704,0.982,0.378,1.149,0.494,0.812,0.506,0.143,0.458,0.57,0.66,0.68,0.933,,,
2020-01-01,1.016,1.29,0.554,1.55,0.656,0.888,0.66,0.204,0.68,0.626,1.017,0.866,1.3,,,
2025-01-01,1.371,1.493,0.51,1.853,0.671,1.164,0.877,0.502,0.966,0.944,1.349,1.288,1.65,,,
2030-01-01,1.793,1.683,0.779,2.311,0.999,1.519,1.212,0.713,1.158,1.022,1.652,1.446,2.036,,,
2035-01-01,2.123,2.057,0.967,2.521,1.324,1.711,1.261,1.157,1.463,1.254,2.054,1.749,2.249,,,
2040-01-01,2.628,2.181,1.18,2.825,1.867,1.961,1.543,1.549,1.47,1.355,2.26,1.963,2.521,,,
2045-01-01,2.982,2.533,1.74,3.013,2.354,2.268,1.869,1.725,1.839,1.569,2.373,2.053,3.092,,,
2050-01-01,3.381,3.015,2.1,3.212,2.53,2.596,2.08,2.017,2.027,1.784,2.586,2.49,3.467,,,
