,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-28.081,-21.902,-20.237,-20.457,-21.073,-27.523,-19.259,-20.802,-18.098,-19.575,-23.304,,-24.494,
1990-01-01,,,-19.864,-21.902,-20.934,-23.42,-21.073,-13.919,-19.259,-20.802,-16.115,-19.575,-21.088,,-24.494,
1995-01-01,,,-18.886,-18.294,-20.934,-23.42,-19.312,-13.919,-19.151,-18.987,-18.213,-17.42,-17.837,,-20.66,
2000-01-01,,,-19.107,-18.023,-19.33,-18.699,-19.312,-24.719,-21.049,-18.387,-23.093,-17.264,-20.763,,-18.752,
2005-01-01,,,-19.107,-23.085,-19.673,-18.699,-20.278,-24.719,-21.049,-20.215,-23.093,-24.335,-20.763,,-16.108,
2010-01-01,,,-19.105,-23.085,-19.673,-15.966,-20.278,-14.176,-12.64,-20.215,-18.492,-24.335,-17.207,,-16.548,
2015-01-01,,,-13.453,-11.312,-16.821,-16.944,-16.277,-18.629,-25.196,-18.196,-20.5,-15.098,-16.642,,-16.548,
2020-01-01,-16.743,-17.04,-13.9,-14.462,-19.436,-16.944,-16.883,-18.629,-25.196,-17.766,-20.5,-13.255,-24.578,,,
2025-01-01,-16.743,-16.319,-13.9,-14.462,-19.436,-19.409,-16.883,-9.918,-18.923,-19.708,-17.141,-15.426,-24.578,,,
2030-01-01,-16.687,-16.319,-13.542,-18.218,-19.145,-19.409,-16.119,-12.494,-18.923,-19.708,-13.585,-15.451,-17.471,,,
2035-01-01,-16.306,-16.951,-10.607,-18.218,-19.145,-20.929,-17.543,-14.483,-15.506,-21.994,-13.585,-15.451,-18.729,,,
2040-01-01,-16.012,-16.951,-12.718,-13.164,-17.673,-20.929,-17.543,-21.168,-15.506,-21.994,-11.033,-14.522,-18.729,,,
2045-01-01,-16.012,-15.907,-16.003,-15.628,-17.673,-15.923,-17.742,-21.168,-13.376,-21.009,-11.07,-14.522,-14.459,,,
2050-01-01,-15.059,-15.907,-16.003,-15.628,-16.544,-15.923,-17.742,-6.034,-13.376,-21.009,-11.07,-12.234,-17.1,,,
2055-01-01,-17.132,-15.299,-8.295,-14.183,-15.317,-12.992,-13.071,-6.034,-20.674,-18.847,-11.079,-12.234,-17.1,,,
