,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,33.148,32.545,34.416,33.989,33.351,33.4,35.549,32.639,33.148,34.165,34.379,,34.454,
1990-01-01,,,34.993,33.443,32.567,33.989,34.643,34.464,33.033,34.164,33.63,34.165,33.248,,34.454,
1995-01-01,,,36.146,35.087,33.872,34.216,34.643,34.464,34.732,35.856,34.723,33.484,34.437,,34.189,
2000-01-01,,,36.146,35.087,33.872,34.216,35.329,32.909,34.732,35.856,34.723,35.515,35.084,,34.373,
2005-01-01,,,33.304,34.842,35.242,34.872,35.329,36.405,34.558,35.594,35.506,35.515,36.176,,35.737,
2010-01-01,,,34.963,36.329,36.126,35.294,35.184,36.405,34.844,35.594,35.967,35.286,36.176,,35.737,
2015-01-01,,,34.963,36.329,37.569,37.087,35.184,35.617,36.216,33.96,35.967,35.533,34.164,,34.72,
2020-01-01,35.311,35.728,33.987,36.266,37.569,37.087,38.112,35.617,36.216,34.894,35.293,35.873,35.768,,,
2025-01-01,35.619,36.525,36.824,36.266,34.697,38.141,38.112,34.376,37.632,37.695,35.293,36.667,35.768,,,
2030-01-01,35.619,36.525,36.824,36.55,34.697,38.141,36.35,34.376,37.632,37.695,35.133,36.667,38.238,,,
2035-01-01,36.061,35.792,35.155,36.55,36.861,37.749,36.35,34.322,37.091,36.606,36.125,36.451,38.631,,,
2040-01-01,37.354,36.435,38.412,36.271,36.861,37.218,34.81,35.919,37.091,36.606,38.091,36.451,38.631,,,
2045-01-01,37.979,37.948,38.412,37.302,38.412,38.782,34.81,35.919,36.476,36.593,38.091,36.454,37.834,,,
2050-01-01,37.979,37.948,38.029,37.302,38.412,38.782,34.742,35.684,36.476,37.078,36.262,37.233,38.423,,,
2055-01-01,38.102,37.123,36.117,37.024,39.158,35.236,35.938,35.684,37.681,37.078,37.305,38.241,38.587,,,
