,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.363,-0.083,0.052,0.744,0.486,0.602,1.128,-0.623,1.088,-0.062,0.846,0.435,-0.227,,-0.287,
1995-01-01,0.184,0.761,-0.047,0.43,0.003,-0.019,0.454,-0.567,0.379,-0.751,0.519,-0.394,-0.681,,-0.776,
2000-01-01,-0.124,-0.135,-0.361,-0.002,-0.366,-0.222,0.166,-0.258,0.248,-0.309,0.02,0.006,0.034,,-0.197,
2005-01-01,0.204,-0.542,0.356,-0.595,-0.397,-0.36,0.33,0.276,-0.104,0.254,-0.185,0.205,0.104,,0.766,
2010-01-01,-0.135,,,-0.074,0.27,,-0.977,0.396,-0.661,0.416,-0.475,-0.384,0.146,,0.494,
2015-01-01,-0.493,,,-0.502,0.004,,-1.102,0.777,-0.949,0.451,-0.726,0.133,0.624,,,
2020-01-01,-0.306,,,-0.787,-0.349,,-1.002,-0.31,-0.325,0.184,-1.236,-1.165,0.194,,,
2025-01-01,-0.217,,,-0.714,-0.947,,-1.413,-0.673,-0.228,-0.081,-1.575,-1.089,0.446,,,
2030-01-01,-0.466,,,-1.055,-1.817,,-1.608,-0.672,-0.677,-0.411,-1.38,-1.19,1.108,,,
2035-01-01,0.134,,,-1.35,-2.112,,-1.489,-0.818,-0.241,-0.348,-0.706,-1.631,0.797,,,
2040-01-01,-0.386,,,-2.019,-1.537,,-1.461,0.388,-1.078,-0.397,-0.585,-0.608,1.088,,,
2045-01-01,-1.35,,,-1.726,-2.348,,-0.311,1.137,-1.799,-0.337,-0.401,-0.909,1.573,,,
2050-01-01,-1.82,,,-2.304,-2.339,,0.849,0.531,-2.091,0.687,0.3,-0.504,0.922,,,
