,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.388,-0.889,-0.05,-0.327,0.514,-0.195,0.661,0.148,-0.286,0.336,-0.743,-0.932,-0.664,,,
2010-01-01,-0.15,0.423,-0.161,-0.086,-0.205,-0.213,-0.331,-0.153,-0.07,-0.041,-0.443,-0.811,0.007,,,
2015-01-01,0.538,0.465,0.21,0.412,-0.309,0.409,-0.33,0.005,0.356,-0.295,1.186,1.743,0.656,,,
2020-01-01,-0.065,0.047,0.192,0.5,0.083,0.738,0.13,-0.201,0.461,-0.21,1.369,2.135,1.2,,,
2025-01-01,1.281,-0.494,0.324,0.603,-0.086,1.235,1.072,-0.354,0.357,-0.377,0.892,0.423,2.676,,,
2030-01-01,1.714,-1.167,0.334,0.908,-0.127,1.337,0.799,0.077,0.092,-0.557,0.705,1.442,1.436,,,
2035-01-01,0.684,-1.111,0.241,1.069,0.136,0.82,0.622,0.615,0.305,-0.163,0.546,1.854,1.373,,,
2040-01-01,1.224,-0.666,0.34,0.28,0.288,0.266,1.115,0.825,0.646,-0.563,1.085,0.658,2.772,,,
2045-01-01,2.844,-0.581,0.601,-0.322,-0.059,-0.133,0.786,0.338,1.013,-0.232,1.482,1.266,1.467,,,
2050-01-01,4.181,1.049,0.726,0.147,-0.054,0.368,0.248,0.283,0.945,-0.007,1.042,1.71,2.719,,,
2055-01-01,2.679,1.708,0.373,0.613,-0.347,0.676,0.117,0.551,0.793,-0.165,1.196,0.528,3.205,,,
