,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,32.892,31.446,32.192,31.967,31.287,32.579,32.192,31.758,31.893,29.88,32.599,,32.387,
1990-01-01,,,31.829,32.352,31.64,31.99,31.287,32.579,32.19,31.758,31.893,31.789,31.243,,32.784,
1995-01-01,,,32.185,32.352,32.144,31.99,31.756,32.726,33.373,33.886,32.424,31.789,32.176,,32.784,
2000-01-01,,,32.185,31.086,32.144,31.852,33.338,32.726,33.373,33.886,32.424,32.476,32.176,,32.705,
2005-01-01,,,32.652,32.412,31.876,33.367,33.338,32.502,32.905,32.149,32.361,32.476,33.277,,32.705,
2010-01-01,,,32.652,33.691,33.674,33.367,33.043,32.211,31.825,31.953,32.949,34.467,33.277,,31.988,
2015-01-01,,,32.947,34.003,33.674,32.81,33.294,32.021,31.485,31.953,33.399,34.467,32.594,,31.988,
2020-01-01,34.778,32.87,33.28,34.129,32.857,32.898,33.722,35.684,32.301,31.574,33.399,33.522,33.886,,,
2025-01-01,34.778,34.31,33.528,34.982,32.857,33.391,33.722,35.684,33.526,34.417,33.298,35.521,33.886,,,
2030-01-01,33.512,34.31,34.487,36.578,32.897,33.391,33.062,35.568,35.182,34.417,33.298,35.521,33.111,,,
2035-01-01,33.859,33.932,34.624,36.578,32.897,34.511,32.278,35.568,35.182,32.71,33.512,34.509,33.295,,,
2040-01-01,34.659,33.932,36.723,34.072,32.898,34.511,32.019,35.056,33.19,33.899,33.87,34.509,35.857,,,
2045-01-01,34.659,34.145,39.301,34.173,33.723,34.336,32.289,32.747,37.888,34.758,34.573,35.213,35.857,,,
2050-01-01,34.215,35.607,39.301,35.688,33.723,33.854,32.73,33.767,37.888,34.758,34.573,35.4,35.52,,,
2055-01-01,34.252,35.607,35.772,35.998,32.042,34.4,33.718,33.767,32.972,34.919,32.996,35.4,35.938,,,
