,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.418,0.366,-0.192,-0.314,0.935,0.752,0.186,-0.491,1.175,0.431,1.424,0.838,0.632,,-0.638,
1995-01-01,0.301,1.028,0.06,0.231,0.007,0.575,-0.01,0.229,0.675,-0.55,0.655,0.127,0.371,,-0.907,
2000-01-01,0.208,0.803,-0.023,-0.416,-0.151,0.315,0.254,0.16,-0.269,-0.035,0.089,0.057,0.511,,-0.089,
2005-01-01,0.616,-0.019,-0.065,0.113,-0.14,-0.049,0.408,0.028,0.118,0.181,-0.554,0.327,-0.189,,0.913,
2010-01-01,-0.057,-0.981,0.398,0.612,-0.318,-0.72,-0.313,0.237,-0.707,0.038,-1.006,-0.723,-0.304,,0.721,
2015-01-01,-0.65,-1.197,-0.177,-0.225,-0.332,-0.873,-0.525,-0.164,-0.993,-0.063,-0.609,-0.625,-1.022,,,
2020-01-01,-0.978,-1.213,0.102,-1.371,-0.701,-1.398,-1.042,-0.276,-0.495,-0.344,-0.7,-1.14,-1.663,,,
2025-01-01,-0.896,-0.845,0.088,-1.684,-1.066,-1.376,-1.182,-0.863,-0.845,-0.527,-0.864,-1.04,-1.633,,,
2030-01-01,-0.719,-0.367,-0.08,-1.754,-0.815,-1.99,-1.293,-1.538,-0.428,-0.972,-0.903,-0.647,-2.025,,,
2035-01-01,-1.331,-0.455,0.646,-0.816,-0.442,-2.296,-1.739,-1.908,0.345,-0.461,-1.525,-0.528,-1.055,,,
2040-01-01,-1.839,-0.472,-0.3,-0.061,-0.772,-2.733,-2.394,-1.137,0.136,-0.297,-1.775,-1.122,-1.454,,,
2045-01-01,-2.571,-1.139,-0.726,-0.539,-0.927,-2.914,-2.647,-0.276,-0.142,-0.628,-1.737,-1.589,-2.005,,,
2050-01-01,-2.761,-1.848,-0.646,-0.883,-1.01,-2.624,-2.833,-0.848,-0.688,-0.801,-2.444,-1.641,-2.39,,,
