,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.257,-0.952,-0.24,-0.365,0.537,-0.232,0.697,0.054,-0.242,0.328,-0.683,-0.83,-0.887,,,
2010-01-01,-0.02,0.359,-0.35,-0.124,-0.182,-0.25,-0.296,-0.247,-0.025,-0.05,-0.384,-0.708,-0.217,,,
2015-01-01,0.277,0.593,0.59,0.489,-0.355,0.482,-0.401,0.193,0.268,-0.277,1.067,1.538,1.105,,,
2020-01-01,0.951,-0.874,0.248,0.372,-0.072,1.007,-0.653,-0.293,0.047,-0.192,1.078,2.288,1.791,,,
2025-01-01,0.515,-1.854,-0.224,0.534,-0.401,1.052,-0.077,-0.426,0.573,-0.109,1.308,1.68,1.755,,,
2030-01-01,-0.281,-1.355,0.045,0.826,0.189,1.992,1.008,0.186,1.225,-0.547,1.369,0.534,1.57,,,
2035-01-01,0.278,-0.667,0.255,0.387,0.229,2.063,1.174,-0.459,1.421,-0.013,1.347,-0.956,0.586,,,
2040-01-01,-1.038,-0.786,0.094,-0.067,0.339,0.974,0.826,-0.744,0.644,0.273,1.983,-0.608,1.104,,,
2045-01-01,-1.177,-1.482,0.019,-0.211,0.068,0.775,0.206,-0.424,0.065,-0.561,1.418,0.758,2.364,,,
2050-01-01,0.074,-0.038,0.238,-0.215,-0.21,0.494,0.206,-0.105,0.575,-0.914,0.171,1.118,1.626,,,
2055-01-01,0.335,0.062,-0.043,-0.101,-0.266,-0.058,0.759,-0.45,0.557,-1.353,0.272,0.109,1.259,,,
