,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-3.061,-1.919,0.997,2.403,-3.228,-2.969,-4.793,-1.267,-2.332,-1.161,-3.285,-1.902,-0.14,,,-0.919
1995-01-01,-0.116,0.24,2.193,2.018,-0.882,-1.198,-2.725,0.969,-1.817,0.79,-3.778,-2.906,-1.24,,,-0.665
2000-01-01,0.681,0.275,-1.112,2.16,-0.205,0.595,1.22,-0.396,-2.048,-0.41,-1.874,-1.362,0.246,,,0.797
2005-01-01,-0.0,1.405,-2.078,-1.332,1.084,3.572,1.503,-0.136,-0.564,-0.188,-0.094,-0.924,0.335,,,-0.559
2010-01-01,0.984,,,-2.151,0.848,,3.063,0.533,2.698,1.934,3.499,3.394,-0.578,,,1.346
2015-01-01,1.512,,,-3.097,2.382,,1.732,0.298,4.063,-0.965,5.533,3.701,1.377,,,
2020-01-01,3.013,,,-3.923,4.333,,1.465,4.912,3.138,2.654,6.501,4.982,2.871,,,
2025-01-01,5.078,,,-0.653,4.654,,5.022,4.217,0.727,2.377,6.973,5.056,3.507,,,
2030-01-01,4.752,,,-1.427,2.926,,5.423,4.957,-1.293,-0.293,7.091,0.161,4.883,,,
2035-01-01,4.245,,,0.63,2.026,,5.537,6.741,-3.225,4.008,10.09,2.591,8.05,,,
2040-01-01,2.492,,,0.801,-0.174,,4.284,-0.065,-1.438,4.293,8.746,0.858,8.506,,,
2045-01-01,6.104,,,-2.711,0.168,,2.201,-2.33,-0.044,7.305,11.738,2.927,10.195,,,
2050-01-01,10.712,,,0.324,3.527,,3.231,-1.706,-0.94,6.368,11.879,1.856,12.645,,,
