,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,0.052,-0.068,-0.287,-0.303,-1.317,-0.141,-0.88,-0.077,-0.065,-0.384,-1.242,0.069,0.473,-0.443,,
2010-01-01,0.103,0.068,0.287,0.19,0.999,0.141,0.149,-0.002,0.377,0.335,0.341,0.379,-0.123,0.441,,
2015-01-01,-0.155,,,0.113,0.317,,0.731,0.079,-0.313,0.049,0.901,-0.448,-0.349,0.002,,
2020-01-01,0.058,,,1.155,-1.763,,0.485,0.117,-0.928,1.576,0.324,0.301,1.612,,,
2025-01-01,0.082,,,0.822,-2.001,,1.258,-0.419,-0.202,1.841,0.762,-0.006,1.985,,,
2030-01-01,0.425,,,-0.125,-0.691,,0.557,-0.445,0.895,0.742,0.637,-0.334,0.928,,,
2035-01-01,1.191,,,0.794,-0.705,,-0.788,-0.613,1.432,0.463,0.822,0.486,1.326,,,
2040-01-01,0.726,,,0.639,-0.839,,0.352,-0.981,0.96,1.239,1.217,0.118,1.571,,,
2045-01-01,-0.475,,,-0.491,0.756,,1.083,0.048,0.232,2.029,1.069,0.666,1.311,,,
2050-01-01,-1.222,,,1.236,0.33,,1.44,0.489,-0.767,1.677,0.776,0.319,1.596,,,
2055-01-01,-1.329,,,2.649,-1.354,,1.962,-0.195,-0.881,2.229,0.601,-0.25,1.766,,,
