,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,33.456,32.865,32.644,33.011,32.2,32.871,32.638,31.846,32.914,32.155,34.845,,32.47,
1990-01-01,,,32.581,32.507,32.24,33.011,32.2,32.871,32.638,31.778,32.914,32.339,31.145,,33.429,
1995-01-01,,,32.895,32.743,32.919,33.024,32.502,32.867,32.912,35.292,32.565,32.371,31.974,,33.429,
2000-01-01,,,32.895,32.743,32.919,33.024,34.187,33.762,33.971,35.292,33.013,32.877,32.569,,32.996,
2005-01-01,,,33.739,33.182,33.303,33.396,34.187,34.016,33.971,32.43,33.082,32.877,33.771,,32.996,
2010-01-01,,,33.739,34.241,33.991,33.839,33.446,34.016,32.391,32.43,34.017,34.802,33.771,,33.601,
2015-01-01,,,,34.241,34.507,,33.799,32.119,34.001,33.455,34.017,35.101,34.447,,33.601,
2020-01-01,35.743,,,35.329,34.507,,33.799,33.718,35.615,34.718,33.482,35.101,35.57,,,
2025-01-01,35.743,,,35.448,32.09,,34.42,34.085,35.615,34.718,34.198,33.623,35.57,,,
2030-01-01,35.115,,,36.436,33.121,,34.42,34.262,34.521,34.347,34.198,33.141,35.011,,,
2035-01-01,34.059,,,36.706,33.86,,33.742,34.262,36.144,34.604,34.597,34.837,35.011,,,
2040-01-01,35.486,,,36.706,35.308,,34.582,33.564,36.144,35.963,34.597,37.051,34.435,,,
2045-01-01,35.486,,,37.085,35.308,,34.582,33.747,34.743,38.546,34.551,37.666,37.28,,,
2050-01-01,35.341,,,37.085,35.579,,35.273,36.267,33.18,38.546,34.858,37.666,40.24,,,
2055-01-01,36.037,,,36.441,35.579,,35.273,36.267,40.165,35.871,34.858,37.008,40.24,,,
