,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-2.304,5.219,1.135,3.181,-0.974,-3.649,5.662,2.982,-1.875,3.198,-2.067,-2.897,2.697,,,5.984
1995-01-01,1.929,0.59,-0.932,1.045,2.561,1.403,4.952,-0.932,0.983,3.161,-1.649,0.341,3.947,,,-0.183
2000-01-01,0.13,-1.848,-0.047,0.593,-0.431,0.631,-0.133,-2.66,2.356,-1.451,0.52,1.029,-0.423,,,-0.186
2005-01-01,0.362,-2.194,-0.884,-3.093,0.689,-0.143,-3.477,-2.345,0.84,-1.229,-0.628,-3.941,0.232,,,-3.011
2010-01-01,-0.989,-0.642,-1.458,-1.711,-0.581,1.39,-2.876,-1.251,0.633,-2.289,1.37,3.027,-2.401,,,-2.604
2015-01-01,0.872,-1.125,2.186,-0.015,-1.264,0.368,-4.128,4.207,-2.939,-1.39,2.455,2.442,-4.053,,,
2020-01-01,4.082,-0.236,2.282,0.769,0.272,-1.479,-2.038,5.196,-3.369,1.248,1.731,1.659,-3.095,,,
2025-01-01,3.063,1.208,0.947,-1.557,-0.351,-1.052,-2.612,3.443,-4.49,0.465,2.027,3.767,-2.797,,,
2030-01-01,4.148,-1.915,1.035,-4.127,2.27,0.276,-0.918,3.558,-5.931,-1.454,0.732,-0.048,-6.241,,,
2035-01-01,0.987,0.799,3.306,-4.382,1.392,-2.48,-0.865,1.388,-7.971,-2.0,2.595,3.066,-3.016,,,
2040-01-01,-0.523,5.571,1.972,-5.399,3.944,1.372,-1.346,-0.538,-9.442,-4.647,2.94,12.219,0.122,,,
2045-01-01,3.083,7.841,2.137,-1.236,7.406,0.713,-2.684,-1.895,-8.239,-5.954,1.308,9.991,-4.402,,,
2050-01-01,4.097,10.53,2.327,0.733,5.53,-4.314,-4.133,-2.009,-8.452,-3.38,2.082,10.071,0.076,,,
