,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-1.181,-1.203,-0.996,0.346,-1.306,-2.106,0.129,-0.929,-0.656,0.679,-0.01,-2.155,0.203,,,-0.381
1995-01-01,1.536,0.178,-0.945,-0.122,0.841,-0.693,0.547,-0.684,0.024,0.217,-0.568,-1.213,-0.963,,,-1.484
2000-01-01,0.241,0.191,-1.612,0.315,0.117,-0.714,0.314,-0.087,0.678,-1.537,0.28,0.459,-0.419,,,0.353
2005-01-01,0.565,-0.2,-0.244,-1.272,0.38,0.139,-0.064,-0.015,0.337,-0.978,-1.02,-0.248,0.368,,,-0.196
2010-01-01,-0.979,0.665,1.369,-0.034,-0.147,1.706,-0.447,-0.57,0.292,0.579,-0.071,0.908,-0.079,,,1.709
2015-01-01,-0.182,0.369,2.427,0.767,0.115,1.667,-0.479,2.286,-0.675,1.039,1.389,2.248,0.89,,,
2020-01-01,1.596,2.234,3.598,1.901,3.272,1.786,-0.573,2.634,-0.602,2.708,0.887,0.235,1.201,,,
2025-01-01,2.787,2.949,4.793,0.569,3.674,1.062,-0.187,2.494,-1.641,2.503,1.982,1.921,0.963,,,
2030-01-01,5.061,1.455,5.985,0.452,4.121,0.929,1.454,3.729,-0.923,2.189,2.233,1.611,-0.057,,,
2035-01-01,5.077,1.971,7.392,0.096,3.747,-0.219,1.613,1.846,-0.555,1.752,2.889,1.544,1.718,,,
2040-01-01,3.908,2.811,8.095,0.629,4.458,0.801,2.176,1.576,-0.729,0.787,3.669,6.133,2.515,,,
2045-01-01,4.483,3.808,6.104,3.403,6.784,1.178,2.535,2.373,0.324,0.625,4.351,4.805,0.625,,,
2050-01-01,6.191,5.244,7.001,4.566,8.629,1.284,2.81,1.909,0.747,2.644,5.515,5.635,2.189,,,
