,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,604.856,562.71,642.361,557.55,568.84,552.114,562.532,568.538,556.363,608.104,630.364,598.352,578.202,,,527.545
1990-01-01,621.081,543.243,487.552,557.55,577.622,597.119,586.671,582.266,601.185,626.619,602.156,598.78,578.202,,,527.545
1995-01-01,600.154,543.243,487.552,566.203,569.074,597.119,586.671,582.266,606.08,500.051,560.138,594.42,599.317,,,683.336
2000-01-01,600.154,604.079,600.09,593.643,569.074,558.383,547.015,580.688,590.316,500.051,560.138,533.499,548.725,,,597.15
2005-01-01,575.951,604.079,609.772,580.769,576.008,558.383,547.015,562.383,590.316,620.941,615.185,533.499,548.725,,,597.15
2010-01-01,575.951,598.065,628.733,580.769,576.008,592.941,601.082,562.383,545.214,620.941,532.044,580.987,568.964,,,549.671
2015-01-01,615.97,,,595.586,595.441,,601.082,593.543,542.593,555.36,532.044,592.532,609.934,,,549.671
2020-01-01,626.845,,,545.943,700.593,,630.437,464.888,481.196,508.048,539.128,592.532,559.472,,,
2025-01-01,535.312,,,545.943,659.971,,683.715,464.888,481.196,508.048,539.128,626.778,559.472,,,
2030-01-01,535.312,,,602.467,600.879,,683.715,614.607,590.869,644.327,685.535,632.472,535.027,,,
2035-01-01,578.81,,,602.467,600.879,,562.189,605.201,575.844,602.372,685.535,632.472,535.027,,,
2040-01-01,627.766,,,713.887,584.662,,562.189,605.201,550.373,587.164,708.842,646.188,570.791,,,
2045-01-01,520.554,,,698.148,561.584,,597.374,594.646,550.373,587.164,734.907,578.44,579.527,,,
2050-01-01,520.554,,,636.307,561.584,,642.557,485.717,538.976,638.46,579.915,578.44,550.263,,,
2055-01-01,604.739,,,539.139,648.424,,632.67,485.717,538.976,638.46,579.915,618.529,550.263,,,
