,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.286,-0.145,0.437,0.243,-0.217,-0.685,-0.211,-0.915,-0.306,0.338,-0.234,-0.326,0.802,,0.27,
1995-01-01,0.043,0.12,0.488,0.166,0.067,-0.248,-0.084,0.24,-0.326,0.456,-0.193,-0.272,0.275,,0.84,
2000-01-01,0.213,0.02,-0.204,0.102,-0.02,0.174,0.33,0.345,-0.351,-0.267,0.071,0.159,0.057,,0.285,
2005-01-01,0.154,0.005,-0.721,-0.11,0.09,0.759,0.114,0.042,-0.058,-0.039,-0.065,0.058,-0.095,,-0.333,
2010-01-01,0.026,,,-0.192,0.002,,-0.109,0.355,0.402,0.4,0.183,0.315,-0.47,,-1.062,
2015-01-01,-0.149,,,-0.208,0.077,,-0.039,-0.067,0.638,-0.888,0.239,0.067,-0.568,,,
2020-01-01,-0.068,,,-0.19,0.456,,-0.246,0.328,0.246,-0.439,0.181,0.095,-0.731,,,
2025-01-01,-0.002,,,-0.389,0.442,,0.012,0.314,-0.233,-0.807,0.366,-0.074,-0.831,,,
2030-01-01,-0.183,,,-0.562,0.059,,0.215,0.447,-0.5,-1.843,0.115,-0.862,-0.713,,,
2035-01-01,-0.361,,,-0.344,-0.264,,0.134,1.221,-0.489,-1.052,0.238,-0.565,-0.736,,,
2040-01-01,-0.945,,,-0.219,-0.814,,0.002,-0.106,-0.049,-1.408,0.223,-1.145,-0.801,,,
2045-01-01,-0.724,,,-0.407,-0.779,,-0.399,-0.739,0.846,-1.626,0.537,-0.757,-0.925,,,
2050-01-01,-0.42,,,-0.076,-0.382,,-0.645,-0.549,0.737,-1.77,0.705,-0.844,-1.02,,,
