,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.432,-0.341,-0.008,-0.546,-0.475,0.032,-1.313,-0.336,0.123,0.616,-1.485,0.014,-0.216,-0.094,,
2010-01-01,-0.015,0.341,0.008,-0.137,0.291,-0.032,-0.109,0.096,0.231,0.118,0.23,0.281,-0.183,0.146,,
2015-01-01,0.447,,,0.683,0.184,,1.422,0.24,-0.354,-0.733,1.255,-0.295,0.399,-0.051,,
2020-01-01,0.407,,,0.932,-0.455,,1.143,0.144,-1.038,1.543,0.695,-0.008,1.703,,,
2025-01-01,-0.038,,,1.226,-0.753,,1.066,-0.148,0.069,2.191,1.219,0.839,1.478,,,
2030-01-01,-0.069,,,1.176,0.068,,0.167,0.044,1.488,1.176,1.687,0.797,0.77,,,
2035-01-01,0.733,,,1.709,1.494,,0.073,0.483,1.304,1.853,2.326,1.201,1.47,,,
2040-01-01,1.417,,,1.585,1.711,,0.951,-0.425,0.865,2.073,2.226,0.328,1.241,,,
2045-01-01,1.469,,,0.11,1.643,,0.917,0.282,1.134,1.993,1.922,0.588,0.187,,,
2050-01-01,0.517,,,0.797,1.345,,0.76,1.776,0.598,2.262,1.818,0.638,-0.258,,,
2055-01-01,0.217,,,0.818,0.042,,0.527,0.69,0.701,2.734,1.706,0.435,0.311,,,
