,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.233,-1.81,-1.186,0.503,-0.511,-0.876,-0.185,0.089,0.712,0.461,-1.923,-0.61,-0.31,0.25,,
2010-01-01,-0.049,0.706,0.291,0.017,0.413,0.254,-0.023,0.009,-0.447,0.327,-0.217,-0.092,-0.555,-0.449,,
2015-01-01,0.282,1.103,0.894,-0.52,0.098,0.623,0.208,-0.098,-0.265,-0.788,2.14,0.702,0.865,0.199,,
2020-01-01,0.672,0.009,0.346,0.215,0.295,1.774,0.473,-0.296,0.414,0.424,2.516,0.375,2.426,,,
2025-01-01,0.492,-0.021,0.643,-0.17,0.177,1.842,1.062,0.268,0.584,2.898,2.621,1.247,2.283,,,
2030-01-01,1.354,0.853,1.41,0.058,-0.198,2.053,1.662,-0.085,1.012,2.693,3.047,2.241,1.917,,,
2035-01-01,1.552,0.708,0.32,0.548,0.734,3.159,2.084,-0.279,0.266,2.394,3.023,1.18,1.894,,,
2040-01-01,1.122,-0.282,0.618,-0.791,0.115,2.703,1.345,0.062,0.035,2.4,3.833,0.471,1.738,,,
2045-01-01,1.032,-0.219,-0.036,-1.379,-0.592,2.023,0.768,-0.162,0.388,1.745,4.529,0.509,2.047,,,
2050-01-01,1.574,0.229,-0.214,-0.793,-0.049,1.926,0.59,-0.274,0.023,1.596,3.491,1.079,2.297,,,
2055-01-01,1.023,0.774,0.253,-0.232,-0.371,1.837,0.009,0.222,-0.218,1.374,2.803,1.108,2.242,,,
