,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,3.13,3.828,3.682,3.583,3.961,3.012,4.753,2.096,3.852,4.627,5.815,,3.932,
1990-01-01,,,2.214,3.828,4.05,6.6,3.961,3.012,4.005,2.096,3.852,6.231,5.25,,2.894,
1995-01-01,,,2.214,6.971,4.362,4.559,4.503,3.885,4.005,5.896,5.467,5.739,2.406,,2.894,
2000-01-01,,,7.191,4.589,4.362,3.916,4.503,4.617,3.447,5.896,5.467,3.685,2.406,,5.661,
2005-01-01,,,6.815,4.589,4.593,3.916,5.425,7.269,3.447,7.219,6.435,3.685,5.932,,6.273,
2010-01-01,,,6.693,4.582,5.989,5.685,5.425,7.319,6.617,4.883,6.351,3.827,6.03,,5.657,
2015-01-01,,,,4.582,5.93,,5.19,3.852,6.695,4.883,1.544,5.174,5.128,,5.657,
2020-01-01,5.26,,,8.831,4.255,,5.19,3.852,6.695,6.125,1.544,3.876,5.128,,,
2025-01-01,4.272,,,8.281,4.255,,6.605,6.517,3.016,6.125,5.4,3.876,7.474,,,
2030-01-01,4.272,,,8.059,4.415,,6.605,7.436,3.016,4.514,4.771,4.039,5.974,,,
2035-01-01,5.652,,,8.059,7.211,,8.831,7.464,7.275,4.514,4.771,6.491,5.974,,,
2040-01-01,7.78,,,6.291,3.697,,6.711,7.12,6.203,7.488,6.375,6.162,7.064,,,
2045-01-01,6.824,,,6.291,0.641,,6.711,7.12,6.203,6.397,7.021,6.162,7.511,,,
2050-01-01,6.824,,,9.0,0.641,,7.682,7.321,8.476,6.397,5.967,7.698,7.511,,,
2055-01-01,7.722,,,6.832,5.334,,7.215,5.842,8.476,6.09,4.952,4.874,9.507,,,
