,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,2.406,-1.53,-1.684,3.686,-1.672,-0.085,2.601,-0.036,0.621,0.645,1.855,-3.132,5.745,,,-1.479
1995-01-01,2.4,-4.139,-1.076,1.643,3.69,2.425,6.373,1.185,0.043,2.722,1.53,-0.003,1.079,,,1.722
2000-01-01,-0.069,-3.6,-0.509,2.311,4.206,-0.556,2.845,-0.064,2.088,-0.046,4.571,-0.019,-0.313,,,2.006
2005-01-01,-4.21,0.432,0.021,-2.325,0.386,1.919,-4.371,0.197,0.812,1.12,1.455,-1.822,0.643,,,-4.374
2010-01-01,-0.74,5.524,2.153,-3.67,-2.657,-0.913,-2.99,-0.101,0.021,-2.78,-2.533,1.68,-3.943,,,2.125
2015-01-01,0.213,3.313,1.095,-1.644,-3.952,-2.791,-4.459,-1.182,-3.586,-1.661,-6.878,3.296,-3.211,,,
2020-01-01,8.948,4.187,3.643,-2.642,-2.958,-3.108,-7.215,-0.7,-4.091,-5.095,-10.792,7.628,-2.518,,,
2025-01-01,9.982,3.045,4.028,0.117,2.375,-1.765,-5.554,-0.862,-2.173,-8.911,-6.881,6.753,-2.655,,,
2030-01-01,9.526,1.94,-1.523,0.696,4.689,0.278,-4.117,2.379,-1.546,-3.714,-2.292,3.248,5.374,,,
2035-01-01,11.239,3.874,-0.708,-2.436,2.577,0.739,-5.603,1.746,-0.375,-5.455,2.845,-0.292,3.957,,,
2040-01-01,6.964,0.508,-1.691,-1.682,3.503,1.673,-2.702,-4.956,-0.325,-2.541,5.639,-0.245,5.613,,,
2045-01-01,9.555,1.452,2.046,-0.689,3.444,-4.835,-4.215,-7.185,-3.266,-3.059,6.35,1.588,6.944,,,
2050-01-01,5.566,1.692,8.349,0.893,2.141,-4.887,-6.987,-10.903,-3.53,-4.845,2.805,5.998,3.198,,,
