,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,35.16,36.032,37.364,37.624,35.987,36.049,35.684,36.448,36.94,35.784,36.404,,37.03,
1990-01-01,,,37.072,36.032,37.104,35.629,36.009,36.049,36.603,36.448,34.711,35.784,36.404,,35.95,
1995-01-01,,,37.683,36.832,37.104,36.456,36.249,37.35,37.761,37.995,37.554,37.479,36.41,,36.279,
2000-01-01,,,37.683,36.832,35.687,36.456,36.249,37.35,37.761,37.995,37.554,37.479,37.024,,37.356,
2005-01-01,,,36.415,36.793,36.182,36.294,37.36,37.08,36.794,36.379,37.215,37.222,37.024,,37.663,
2010-01-01,,,36.415,37.62,37.659,37.5,38.453,37.441,36.793,36.418,37.215,36.694,37.323,,37.663,
2015-01-01,,,38.331,38.617,37.659,38.8,38.453,37.441,37.364,37.078,37.569,38.318,38.171,,36.819,
2020-01-01,36.864,37.477,38.331,38.617,37.529,38.8,37.899,37.642,38.022,37.078,39.036,38.318,39.029,,,
2025-01-01,36.766,37.477,37.151,38.312,37.217,37.642,37.899,37.642,39.556,37.275,39.036,38.0,39.029,,,
2030-01-01,37.323,37.672,37.096,38.758,37.217,37.642,37.823,38.125,39.556,37.275,37.749,37.609,38.618,,,
2035-01-01,38.686,39.129,37.942,38.758,36.712,37.468,37.606,38.125,38.619,38.491,39.611,37.801,39.924,,,
2040-01-01,39.929,39.129,37.942,39.59,37.78,37.579,39.549,38.289,39.526,38.491,39.611,37.801,39.924,,,
2045-01-01,39.929,38.885,37.449,40.718,38.389,39.067,39.549,38.289,39.554,38.309,38.201,39.611,39.326,,,
2050-01-01,39.707,39.348,39.665,40.718,38.628,39.186,40.397,38.716,39.554,37.403,37.641,39.611,41.47,,,
2055-01-01,40.209,40.297,39.665,40.341,40.153,39.186,40.397,38.716,40.56,38.628,38.614,40.436,41.741,,,
