,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.262,-0.335,-0.037,0.159,-0.84,-0.317,-0.261,-0.072,-0.127,0.096,-1.453,-0.11,0.299,0.301,,
2010-01-01,0.081,0.066,-0.043,-0.014,0.4,-0.089,0.008,-0.247,-0.095,-0.055,-0.156,0.153,-0.374,-0.046,,
2015-01-01,0.181,0.269,0.079,-0.145,0.441,0.406,0.253,0.319,0.222,-0.041,1.609,-0.042,0.075,-0.255,,
2020-01-01,0.245,-0.093,0.711,-0.055,-0.626,1.173,0.812,0.211,0.222,0.331,1.441,-0.217,1.023,,,
2025-01-01,0.183,-0.102,1.564,0.529,-1.503,1.581,1.113,0.16,0.206,0.917,0.971,0.319,0.865,,,
2030-01-01,0.113,0.431,1.41,0.254,-1.089,1.387,1.127,0.493,0.197,1.21,1.077,0.471,0.945,,,
2035-01-01,0.342,0.232,1.352,-0.286,-0.678,1.369,1.442,0.522,0.469,1.0,1.091,0.429,0.826,,,
2040-01-01,0.269,0.168,1.992,-0.12,-0.607,1.392,1.302,0.435,0.712,0.972,1.19,0.865,0.791,,,
2045-01-01,-0.084,0.419,1.921,-0.056,-1.164,1.084,0.869,0.648,0.407,0.595,1.263,0.288,0.674,,,
2050-01-01,-0.11,-0.143,0.531,0.167,-1.603,1.126,0.345,0.646,0.354,0.374,1.119,-0.409,0.896,,,
2055-01-01,0.631,-0.622,0.225,0.232,-1.391,0.755,0.831,0.231,0.374,0.604,1.624,-0.073,1.482,,,
