,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,1015.865,1091.627,1078.596,1220.427,1148.882,943.391,965.331,1065.144,1068.052,1159.429,1186.518,1101.447,1104.461,,,1159.889
1990-01-01,1015.865,1091.627,1186.434,1220.427,1182.026,1212.396,1014.875,1235.243,1033.863,1118.503,1040.063,1056.002,1104.461,,,1164.578
1995-01-01,1111.066,1217.049,1171.238,1221.407,1182.026,1194.784,1014.875,1058.866,1033.863,1078.928,1040.063,1056.002,1192.095,,,1169.129
2000-01-01,1106.397,1271.079,1171.238,955.702,1213.774,1194.784,1244.762,1058.866,1047.862,1078.928,1028.555,1183.438,1052.24,,,1110.503
2005-01-01,1106.397,976.153,1025.225,955.702,923.111,1056.3,1248.084,1110.398,1047.862,1117.694,1028.555,1183.438,1052.24,,,988.323
2010-01-01,1038.72,976.153,1025.225,1096.976,923.111,1056.3,1139.844,1110.398,1268.056,1107.066,1221.93,1093.644,1192.078,,,988.323
2015-01-01,1038.72,,,1096.976,1194.684,,1139.844,1128.699,1268.056,1107.066,1221.93,1093.644,1070.04,,,1186.869
2020-01-01,1219.142,,,982.789,1174.527,,1252.929,1128.699,1270.279,975.936,1151.746,1151.595,1033.287,,,
2025-01-01,1226.721,,,982.789,1174.527,,1065.673,1136.983,1074.588,975.936,1151.746,1151.595,1033.287,,,
2030-01-01,1208.922,,,1150.973,1243.904,,1065.673,1160.573,1074.588,1110.622,1326.862,1238.427,1115.204,,,
2035-01-01,1208.922,,,919.685,1213.624,,1188.357,1160.573,1077.729,1110.622,1267.577,1319.73,1115.204,,,
2040-01-01,1221.595,,,919.685,1213.624,,1188.357,1211.447,1188.72,1112.076,1267.577,1313.86,990.44,,,
2045-01-01,1047.963,,,1159.736,1250.437,,1340.894,956.171,1116.844,1063.448,1372.222,1218.642,990.44,,,
2050-01-01,1047.963,,,1087.393,1250.437,,1267.636,956.171,1116.844,1063.448,1358.626,1218.642,1258.696,,,
2055-01-01,1275.612,,,1087.393,1213.297,,1082.075,978.852,1111.143,1045.052,1238.144,1214.61,1258.696,,,
