,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.563,0.448,0.415,0.424,0.191,-0.124,0.391,0.064,0.096,0.752,0.377,0.235,1.225,,0.804,
1995-01-01,0.458,0.128,-0.053,0.118,0.467,0.155,0.469,-0.131,0.179,0.617,0.277,0.065,0.55,,0.696,
2000-01-01,0.034,-0.126,-0.243,0.283,0.179,0.031,0.076,0.032,0.245,-0.219,0.245,0.236,-0.036,,0.165,
2005-01-01,-0.331,-0.45,-0.119,-0.198,-0.187,-0.062,-0.206,-0.066,-0.169,-0.444,-0.296,-0.133,-0.225,,-0.566,
2010-01-01,-0.342,,,-0.131,-0.36,,-0.362,-0.07,-0.126,-0.009,-0.305,-0.097,-0.54,,-1.099,
2015-01-01,-0.382,,,-0.496,-0.289,,-0.368,0.172,-0.224,-0.697,-0.297,-0.307,-0.974,,,
2020-01-01,-0.285,,,-0.792,0.102,,-0.428,0.254,-0.528,-0.389,-0.392,-0.017,-0.979,,,
2025-01-01,-0.491,,,-0.919,0.308,,-0.195,0.117,-0.615,-0.877,-0.141,-0.19,-1.867,,,
2030-01-01,-0.926,,,-1.203,0.47,,0.142,0.218,-0.899,-1.457,-0.105,-0.608,-2.371,,,
2035-01-01,-1.083,,,-0.682,-0.216,,-0.019,0.413,-1.513,-1.531,-0.189,-0.45,-2.181,,,
2040-01-01,-1.15,,,-0.407,-0.509,,0.01,-0.187,-1.347,-2.019,-0.419,-1.24,-2.539,,,
2045-01-01,-0.829,,,-0.758,-0.498,,-0.381,-0.589,-1.033,-2.273,-0.51,-1.085,-2.477,,,
2050-01-01,-0.686,,,-1.038,-0.623,,-0.882,-0.909,-0.963,-2.33,-0.64,-1.18,-2.235,,,
