,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.739,0.351,0.215,1.495,0.113,0.508,-0.712,-0.277,0.623,0.183,-0.252,1.643,0.532,,0.886,
1995-01-01,0.219,0.645,0.299,1.295,0.368,0.315,0.084,-0.375,0.583,0.064,-0.314,0.096,0.669,,0.33,
2000-01-01,-0.494,0.629,-0.059,0.085,-0.224,0.326,0.364,0.029,-0.12,0.261,-0.363,-0.023,0.493,,-0.19,
2005-01-01,0.424,-0.136,-0.494,-0.461,-0.188,0.491,0.525,-0.043,-0.398,0.204,0.121,-0.15,-0.164,,-0.468,
2010-01-01,-0.534,-0.529,-0.131,-1.23,-0.146,-0.719,0.286,0.361,-0.532,-0.049,0.248,-1.182,-0.828,,-0.558,
2015-01-01,-0.354,-0.96,0.17,-1.185,0.076,-0.921,-0.547,0.305,-0.156,-0.664,0.56,-0.384,-0.702,,,
2020-01-01,-0.777,-1.086,0.073,-1.33,0.62,-1.083,-0.812,-0.008,-0.215,-0.768,-0.001,-0.691,-0.586,,,
2025-01-01,-1.701,-1.123,0.696,-1.022,0.62,-1.07,-0.978,-0.281,-0.429,-1.01,-0.55,-0.679,0.219,,,
2030-01-01,-1.305,-1.436,0.709,-0.529,1.081,-0.974,-1.598,-1.217,-1.202,-0.578,-1.101,-0.784,0.613,,,
2035-01-01,-1.801,-1.311,0.513,-0.524,0.611,-0.545,-1.798,-1.063,-1.09,-0.421,-2.091,-1.708,0.606,,,
2040-01-01,-1.773,-1.875,0.211,-0.654,-0.038,-0.522,-2.564,-1.555,-0.718,-0.498,-1.946,-1.883,0.51,,,
2045-01-01,-1.717,-1.911,0.134,-1.005,0.006,-0.785,-2.558,-1.684,-0.595,-0.77,-1.534,-1.817,0.329,,,
2050-01-01,-1.609,-2.379,0.013,-1.266,0.188,-0.476,-2.69,-1.994,-0.52,-0.816,-1.393,-1.705,-0.214,,,
