,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-1.263,2.392,1.205,-1.104,-1.255,-1.896,1.139,-0.672,-1.162,1.894,1.78,-3.917,-0.567,,,3.764
1995-01-01,3.091,2.537,-1.309,-1.365,0.514,0.003,0.762,-1.594,0.095,-0.602,0.518,-1.845,0.397,,,-2.521
2000-01-01,1.479,3.074,-1.638,0.674,-0.216,1.583,-0.563,-0.481,1.178,-2.406,1.718,1.085,-0.285,,,-0.567
2005-01-01,1.436,-0.042,0.899,-0.475,1.326,1.174,-0.757,-0.068,0.944,-2.022,-1.244,-2.152,1.058,,,0.853
2010-01-01,-1.459,-4.093,0.428,0.357,-1.399,-0.113,-0.267,-0.392,0.251,-0.338,-2.59,2.475,-0.55,,,-1.529
2015-01-01,-3.284,-3.869,0.415,1.913,1.03,-0.753,-0.314,3.206,-1.306,3.474,-0.182,4.355,-0.053,,,
2020-01-01,-4.188,-4.111,-0.395,-1.263,4.414,-3.424,-0.365,4.525,-1.763,2.708,0.015,4.413,1.702,,,
2025-01-01,-1.078,-2.817,-3.146,-0.618,4.407,-3.219,-0.932,1.95,-1.614,2.975,2.863,8.279,1.327,,,
2030-01-01,-0.71,0.95,-3.839,0.279,5.718,-3.946,-1.333,0.12,-0.224,0.966,5.603,5.715,1.649,,,
2035-01-01,1.498,0.065,-3.753,0.074,2.488,-0.796,-1.463,-2.184,1.543,-0.504,4.791,2.217,3.78,,,
2040-01-01,3.289,3.211,-3.707,4.091,2.951,1.247,0.273,-3.846,2.193,0.85,5.577,6.55,4.296,,,
2045-01-01,2.909,6.364,-2.416,2.132,3.215,2.04,5.026,-2.123,1.935,2.336,7.65,6.757,3.921,,,
2050-01-01,2.36,6.465,-1.728,2.498,4.04,6.761,5.77,-1.079,1.401,0.953,6.167,7.748,6.487,,,
