,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.734,-1.527,-1.772,3.337,-1.119,-2.08,-0.025,-0.087,1.009,0.878,1.683,-3.349,4.554,,,-0.478
1995-01-01,1.553,-1.405,-0.875,1.487,2.788,0.45,3.051,2.082,-0.11,2.53,1.197,-0.611,-0.444,,,0.99
2000-01-01,-0.035,-2.124,-1.366,1.132,2.46,-1.231,1.9,-0.064,0.834,-0.419,3.355,0.373,-0.163,,,1.434
2005-01-01,-1.535,0.454,-1.078,-3.015,0.683,2.102,-2.326,-0.587,-0.435,0.011,1.23,-0.463,0.546,,,-3.502
2010-01-01,0.142,3.328,2.567,-2.495,-2.478,1.278,-0.567,-0.376,0.193,-1.568,-2.35,1.045,-2.805,,,1.556
2015-01-01,0.61,1.274,2.524,-0.446,-2.334,-0.519,-2.033,-0.968,-1.49,-1.432,-5.115,3.004,-1.689,,,
2020-01-01,6.411,3.565,3.811,-1.952,0.563,-0.999,-4.771,-0.097,-2.39,-4.425,-8.237,5.272,-2.087,,,
2025-01-01,6.606,3.65,4.824,1.174,4.345,-0.925,-4.836,0.4,-1.268,-6.883,-5.898,3.532,-0.523,,,
2030-01-01,5.868,1.958,-0.154,0.822,6.463,0.256,-5.53,2.309,-2.459,-3.933,-0.683,1.633,5.189,,,
2035-01-01,7.461,3.126,0.412,-1.602,4.523,0.361,-6.454,1.933,-1.929,-4.468,2.884,-1.174,6.974,,,
2040-01-01,5.796,-0.042,0.354,0.897,4.984,1.509,-3.873,-2.878,0.639,-0.712,5.417,0.416,8.938,,,
2045-01-01,8.697,1.27,3.042,0.494,4.867,-2.667,-3.386,-3.818,-0.276,-0.043,7.038,3.821,8.512,,,
2050-01-01,8.065,3.047,7.015,0.623,4.499,-2.066,-4.982,-4.556,1.075,-1.062,3.839,5.27,5.087,,,
