,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.887,-0.729,-3.59,-4.769,0.845,-1.745,1.703,-1.34,-0.807,0.426,0.534,-2.344,-0.837,,,-0.911
1995-01-01,1.81,-0.101,-4.697,-3.229,1.522,-0.037,1.804,0.058,0.629,-0.23,0.636,-3.13,-2.752,,,-3.502
2000-01-01,0.983,0.283,-2.617,-0.705,0.221,0.389,-0.446,1.646,1.592,-1.971,-0.632,-1.26,-2.157,,,-0.544
2005-01-01,-0.141,0.23,2.643,-0.854,-1.042,-0.008,0.055,1.574,-0.105,-2.555,-1.35,-0.001,-0.268,,,1.674
2010-01-01,-1.611,0.209,3.064,3.559,-1.775,0.83,-2.35,-1.623,-0.067,1.369,-0.449,1.277,2.102,,,3.283
2015-01-01,-1.929,0.109,5.197,5.998,0.23,0.57,-0.765,-0.314,-1.241,2.961,1.261,5.458,3.913,,,
2020-01-01,-0.612,0.732,5.99,7.685,4.477,2.277,0.929,-0.308,-1.857,4.69,2.741,4.004,4.116,,,
2025-01-01,0.853,1.11,5.212,5.433,5.491,2.325,2.415,-1.703,-2.126,5.299,5.139,5.224,1.447,,,
2030-01-01,0.977,0.564,8.255,2.948,6.313,0.543,7.237,0.969,-1.062,6.399,6.16,5.525,-3.539,,,
2035-01-01,0.045,2.129,9.76,1.733,5.496,-1.065,8.429,0.33,0.714,4.97,7.856,6.015,-3.533,,,
2040-01-01,0.442,4.496,10.799,2.781,5.456,-3.758,8.459,0.344,-0.483,2.707,7.866,7.079,-1.981,,,
2045-01-01,0.867,5.394,11.558,6.94,8.847,-4.661,9.358,2.218,0.711,0.227,9.376,5.838,-2.247,,,
2050-01-01,3.937,8.542,12.284,9.329,8.93,-4.694,7.209,2.398,0.331,-0.63,11.328,7.721,-1.157,,,
