,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-1.001,0.261,-1.135,0.772,-1.774,-2.537,-0.47,-1.042,-2.371,-4.038,-3.879,-3.177,-1.961,,,
1995-01-01,0.949,-0.443,0.202,0.884,-0.718,-1.426,0.642,-1.93,-1.607,-1.728,-3.622,-0.736,-1.719,,,
2000-01-01,0.018,0.01,-2.021,0.401,0.404,-1.094,-0.679,-1.037,-0.457,-0.232,-0.448,0.196,-0.61,,,
2005-01-01,0.305,0.827,-0.8,-0.76,1.103,0.391,0.699,0.282,0.873,1.938,0.936,1.248,-0.83,,,
2010-01-01,-0.993,-0.005,0.695,-0.12,-0.04,2.836,1.099,1.367,2.486,2.316,2.893,1.554,2.32,,,
2015-01-01,0.722,-0.65,3.059,-1.177,1.025,1.83,-1.29,2.361,1.076,1.744,4.119,0.916,2.8,,,
2020-01-01,1.234,-0.516,4.955,-1.003,2.908,2.422,-1.156,1.933,0.689,2.514,1.916,-0.553,2.587,,,
2025-01-01,0.349,-1.159,5.85,-1.748,4.067,3.849,-3.51,0.488,-0.599,2.024,3.245,0.173,2.419,,,
2030-01-01,-0.735,-2.039,6.699,-2.725,2.594,3.385,-3.441,0.407,-1.173,2.635,3.167,1.612,0.596,,,
2035-01-01,-2.237,-1.447,3.619,-0.851,1.135,5.657,-2.265,-2.913,-1.624,4.262,3.587,0.897,0.743,,,
2040-01-01,-3.002,-0.249,3.102,0.267,-0.307,7.151,-1.76,-3.354,-2.311,2.499,5.348,4.139,0.843,,,
2045-01-01,-0.5,0.361,2.267,1.732,0.006,6.579,-0.097,-5.696,-1.844,3.114,4.874,4.267,-0.048,,,
2050-01-01,2.068,-0.792,2.205,3.605,2.127,5.511,1.342,-7.815,-3.022,3.52,6.033,1.87,0.657,,,
