,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.222,-0.039,0.436,0.085,-0.166,-0.763,-0.088,-0.632,0.036,0.406,-0.192,-0.091,0.771,,0.235,
1995-01-01,0.043,-0.011,0.402,0.096,0.134,-0.55,-0.059,0.003,0.054,0.392,-0.189,-0.128,0.219,,0.788,
2000-01-01,0.067,-0.143,-0.166,0.141,0.21,-0.255,0.28,0.234,0.04,-0.223,0.018,0.192,0.077,,0.25,
2005-01-01,0.046,-0.204,-0.415,-0.023,0.275,0.199,0.203,0.109,0.013,0.009,-0.144,0.012,0.036,,-0.35,
2010-01-01,0.02,0.217,-0.295,-0.087,-0.267,0.68,-0.092,0.038,-0.068,-0.072,0.206,-0.141,-0.351,,-0.923,
2015-01-01,0.046,0.179,0.038,-0.212,-0.186,0.689,-0.244,0.247,-0.075,-0.511,0.302,0.157,-0.752,,,
2020-01-01,0.075,0.511,0.714,0.051,0.046,0.721,-0.434,0.17,0.234,-0.042,0.115,-0.275,-1.162,,,
2025-01-01,0.204,0.458,0.982,-0.026,0.086,0.658,-0.548,-0.002,-0.041,-0.354,0.318,0.002,-1.39,,,
2030-01-01,0.083,0.057,0.946,0.395,0.171,0.446,-0.088,0.284,0.384,-0.236,0.259,-0.032,-1.415,,,
2035-01-01,0.241,-0.244,0.827,0.528,-0.113,0.357,-0.056,0.089,0.48,0.085,0.268,-0.441,-1.45,,,
2040-01-01,0.013,-0.503,0.405,0.516,-0.023,0.348,-0.145,-0.164,0.283,-0.671,0.337,-0.052,-1.709,,,
2045-01-01,-0.035,-0.561,0.056,0.667,0.205,0.114,-0.179,0.253,0.405,-0.646,0.217,-0.17,-2.387,,,
2050-01-01,0.105,-0.684,0.262,0.397,0.807,0.014,-0.413,0.171,0.532,-0.6,0.228,-0.316,-2.587,,,
