,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-2.141,-2.138,-0.928,0.907,-1.876,1.375,-0.764,-0.28,-0.902,1.252,-0.914,-1.671,-4.385,,,-3.709
1995-01-01,-0.428,0.688,1.083,0.148,0.055,1.635,-1.483,-1.373,-0.289,0.031,-0.356,-1.802,-3.321,,,-2.08
2000-01-01,-2.061,1.271,0.231,-0.852,-1.663,-1.655,-0.635,0.072,-0.39,-1.8,0.138,-0.247,-0.594,,,0.08
2005-01-01,-0.299,0.179,-0.386,-1.093,-0.974,-1.355,0.251,-0.316,-0.741,-1.182,0.237,0.816,1.299,,,1.153
2010-01-01,2.516,,,0.613,1.702,,0.639,0.172,0.325,1.112,0.651,1.196,2.781,,,4.557
2015-01-01,2.412,,,0.278,2.756,,1.992,1.724,1.998,0.588,0.246,1.707,4.221,,,
2020-01-01,2.626,,,1.979,6.099,,2.179,3.116,3.762,4.264,-0.617,0.183,5.106,,,
2025-01-01,3.186,,,2.104,6.869,,4.51,3.935,3.254,3.059,-0.184,-0.193,4.929,,,
2030-01-01,-0.995,,,3.187,6.763,,5.592,6.19,1.449,1.177,-0.1,-1.164,4.612,,,
2035-01-01,2.131,,,5.062,5.589,,5.562,7.663,0.717,0.182,3.815,-0.83,7.692,,,
2040-01-01,2.263,,,5.113,5.442,,5.899,5.258,1.029,0.063,4.294,1.776,7.543,,,
2045-01-01,3.39,,,5.867,5.782,,6.101,6.277,3.341,0.709,5.282,2.881,10.7,,,
2050-01-01,4.311,,,6.72,7.338,,7.383,4.991,3.285,1.014,8.155,3.506,12.792,,,
