,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,4.356,4.696,6.508,5.253,6.909,6.504,7.149,5.95,8.185,5.664,6.599,,4.893,
1990-01-01,,,6.871,4.697,6.508,5.253,8.08,8.016,7.432,5.95,7.711,5.664,6.467,,4.893,
1995-01-01,,,6.227,6.731,6.961,7.246,6.183,6.248,5.12,6.093,7.27,6.88,6.002,,7.129,
2000-01-01,,,6.227,6.731,8.075,6.576,5.526,4.992,5.12,6.093,4.296,6.88,6.002,,7.129,
2005-01-01,,,6.796,6.997,6.82,6.576,5.526,4.992,6.605,6.961,4.296,6.307,7.51,,7.345,
2010-01-01,,,9.159,6.997,5.428,7.471,7.206,7.303,8.362,7.339,6.984,6.307,7.421,,7.169,
2015-01-01,,,6.09,8.879,5.428,7.351,6.297,7.671,5.938,7.339,6.984,8.026,5.727,,7.169,
2020-01-01,6.383,7.911,6.09,8.879,8.43,7.351,6.297,7.671,5.213,5.533,8.324,6.864,5.727,,,
2025-01-01,7.577,7.911,8.42,7.792,8.43,8.195,6.003,8.975,5.213,5.533,8.324,6.864,6.514,,,
2030-01-01,9.346,8.169,9.011,7.792,7.888,8.935,6.003,7.279,5.236,7.508,9.926,7.792,6.514,,,
2035-01-01,8.391,7.775,9.011,8.777,7.888,8.935,8.258,7.279,7.064,7.339,7.201,7.792,8.367,,,
2040-01-01,8.391,7.775,10.074,9.857,10.306,9.452,8.282,6.92,7.222,7.339,7.201,7.844,8.367,,,
2045-01-01,8.831,8.688,9.786,9.857,8.207,8.138,8.282,6.92,7.222,8.697,8.883,7.844,9.453,,,
2050-01-01,7.126,8.688,9.786,4.433,8.207,8.138,9.494,5.242,9.133,7.413,8.815,8.837,9.58,,,
2055-01-01,7.126,6.256,10.032,4.433,10.04,9.221,9.494,5.242,8.107,7.413,8.815,8.837,9.58,,,
