,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-18.293,-15.105,-14.853,-14.475,-14.62,-15.54,-13.6,-17.371,-18.268,-15.628,-15.282,,-16.362,
1990-01-01,,,-15.452,-15.333,-14.853,-14.475,-14.62,-15.54,-13.6,-17.371,-18.268,-14.178,-12.584,,-16.362,
1995-01-01,,,-15.375,-15.333,-13.641,-14.245,-12.706,-13.819,-16.186,-14.877,-12.499,-13.735,-15.146,,-16.224,
2000-01-01,,,-13.295,-13.938,-11.975,-14.245,-14.882,-13.93,-16.186,-14.181,-12.499,-13.735,-15.146,,-16.224,
2005-01-01,,,-12.596,-13.938,-13.265,-13.846,-14.882,-13.93,-15.566,-11.985,-11.21,-14.941,-12.415,,-10.462,
2010-01-01,,,-12.596,-13.591,-16.121,-12.996,-14.78,-13.229,-10.22,-12.007,-14.042,-14.941,-15.128,,-12.293,
2015-01-01,,,-13.22,-13.591,-16.121,-16.547,-14.337,-14.84,-15.471,-13.036,-14.042,-13.671,-15.128,,-12.901,
2020-01-01,-12.794,-15.043,-13.22,-11.707,-11.401,-16.547,-12.389,-14.84,-15.471,-13.2,-12.554,-13.671,-9.259,,,
2025-01-01,-12.794,-13.129,-11.14,-10.706,-11.487,-16.418,-12.389,-12.615,-11.057,-13.2,-11.463,-12.287,-12.621,,,
2030-01-01,-11.002,-13.129,-11.894,-12.427,-11.487,-16.418,-9.804,-14.541,-10.064,-15.282,-11.463,-12.219,-12.621,,,
2035-01-01,-13.659,-10.796,-11.894,-12.427,-8.163,-12.116,-9.804,-15.864,-13.275,-15.282,-10.728,-9.903,-12.388,,,
2040-01-01,-13.659,-10.662,-13.461,-9.483,-11.483,-13.919,-10.113,-15.864,-13.275,-14.178,-11.606,-14.306,-12.388,,,
2045-01-01,-8.268,-10.911,-13.461,-8.725,-11.483,-13.919,-10.113,-12.684,-12.699,-12.072,-11.606,-14.306,-9.082,,,
2050-01-01,-11.796,-11.049,-12.748,-10.769,-10.317,-11.777,-9.869,-10.009,-10.876,-13.211,-9.995,-11.562,-7.929,,,
2055-01-01,-11.796,-11.049,-8.502,-10.769,-10.317,-11.777,-9.869,-8.458,-11.644,-13.211,-7.952,-11.562,-10.384,,,
