,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.882,-0.866,-0.587,-0.969,-0.442,-0.69,-0.547,-0.368,-0.3,-0.473,-0.445,-0.781,-0.632,,-0.211,
1995-01-01,-0.462,-0.464,-0.28,-0.523,-0.379,-0.569,-0.468,-0.073,-0.272,-0.375,-0.383,-0.414,-0.498,,-0.173,
2000-01-01,-0.103,-0.139,-0.084,-0.35,-0.132,-0.206,-0.179,-0.055,-0.07,-0.257,-0.115,-0.065,-0.191,,-0.024,
2005-01-01,0.221,0.182,0.195,0.117,0.143,0.117,0.015,0.07,0.099,0.041,0.085,0.233,0.096,,0.154,
2010-01-01,0.537,0.419,0.382,0.715,0.299,0.428,0.412,0.096,0.127,0.383,0.301,0.48,0.52,,0.254,
2015-01-01,0.69,0.868,0.375,1.011,0.51,0.92,0.767,0.329,0.415,0.681,0.558,0.548,0.705,,,
2020-01-01,0.85,1.018,0.61,1.49,0.776,1.01,0.886,0.419,0.643,0.946,0.743,0.59,0.833,,,
2025-01-01,1.103,1.304,0.831,1.614,0.773,1.284,1.109,0.427,0.946,1.294,1.129,0.843,1.147,,,
2030-01-01,1.383,1.676,0.99,1.65,0.85,1.561,1.236,0.833,1.169,1.284,1.482,1.124,1.317,,,
2035-01-01,1.524,1.972,1.44,1.909,1.17,1.754,1.25,0.915,1.13,1.448,1.775,1.49,1.651,,,
2040-01-01,1.755,2.334,1.69,2.066,1.18,2.065,1.432,1.056,1.295,1.567,1.892,1.808,1.944,,,
2045-01-01,1.953,2.438,1.822,2.447,1.28,2.25,1.607,1.492,1.235,1.682,2.074,2.038,2.105,,,
2050-01-01,2.175,2.65,1.952,2.764,1.526,2.465,1.713,1.473,1.107,1.697,2.246,2.187,2.322,,,
