,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-20.719,-14.163,-15.499,-14.397,-13.353,-17.54,-15.608,-14.815,-13.609,-13.835,-15.911,,-16.893,
1990-01-01,,,-14.477,-14.676,-15.499,-14.216,-13.353,-12.275,-15.973,-14.815,-12.131,-13.835,-13.656,,-16.893,
1995-01-01,,,-14.477,-14.676,-13.242,-12.391,-14.136,-14.175,-15.973,-13.527,-11.975,-12.954,-13.656,,-13.606,
2000-01-01,,,-13.382,-11.437,-13.257,-15.618,-15.381,-15.955,-14.329,-13.529,-17.121,-12.954,-14.988,,-13.366,
2005-01-01,,,-13.382,-16.155,-13.257,-15.618,-15.381,-15.955,-14.037,-14.067,-17.121,-17.684,-14.988,,-11.286,
2010-01-01,,,-10.978,-16.155,-13.707,-12.765,-14.17,-10.24,-11.025,-14.067,-13.106,-17.684,-12.485,,-13.062,
2015-01-01,,,-10.755,-10.907,-13.707,-13.165,-12.395,-12.028,-11.225,-13.348,-13.106,-9.224,-12.485,,-13.062,
2020-01-01,-13.601,-11.169,-12.22,-10.907,-12.476,-13.165,-12.395,-12.028,-14.914,-13.348,-11.904,-11.59,-12.172,,,
2025-01-01,-13.601,-11.169,-12.22,-9.746,-12.476,-13.024,-13.51,-11.035,-14.914,-12.174,-9.186,-11.59,-10.276,,,
2030-01-01,-11.475,-10.668,-10.699,-9.746,-12.574,-12.319,-13.51,-7.25,-13.44,-14.94,-9.167,-10.428,-10.276,,,
2035-01-01,-10.259,-11.637,-7.903,-8.314,-12.574,-12.319,-11.093,-16.035,-19.62,-14.94,-12.766,-10.428,-7.807,,,
2040-01-01,-10.199,-11.637,-6.878,-4.733,-8.669,-12.467,-11.299,-16.035,-19.62,-14.551,-12.766,-9.382,-8.142,,,
2045-01-01,-10.108,-10.163,-7.95,-4.733,-10.159,-12.467,-11.299,-8.162,-12.214,-14.551,-8.31,-9.347,-8.142,,,
2050-01-01,-10.108,-10.163,-7.95,-12.722,-10.159,-10.224,-9.265,-11.142,-11.894,-12.177,-7.403,-7.524,-10.425,,,
2055-01-01,-9.175,-11.92,-6.399,-12.722,-6.44,-10.224,-9.265,-11.142,-12.488,-11.567,-7.403,-7.524,-10.425,,,
