,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.675,0.504,0.679,-0.297,0.138,0.219,0.117,-0.157,0.035,0.408,0.655,0.106,0.911,,1.19,
1995-01-01,0.367,0.256,-0.018,-0.457,-0.101,0.168,-0.004,-0.298,-0.077,-0.218,0.137,-0.258,0.138,,0.547,
2000-01-01,0.209,0.225,-0.246,0.028,0.0,0.049,-0.358,0.221,0.111,-0.401,0.169,0.118,-0.098,,0.006,
2005-01-01,-0.23,-0.107,0.121,-0.107,0.028,-0.018,0.164,0.213,-0.172,-0.216,-0.345,0.207,-0.326,,-0.44,
2010-01-01,-0.554,-0.382,-0.426,0.225,-0.119,-0.203,-0.105,-0.242,-0.026,0.047,-0.403,-0.115,-0.13,,-1.303,
2015-01-01,-0.467,-0.497,-0.111,0.608,0.054,-0.214,0.186,0.263,0.13,0.379,-0.213,-0.058,-0.495,,,
2020-01-01,-0.394,-0.501,-0.367,0.166,0.073,-0.222,0.226,-0.512,-0.469,0.222,-0.743,-0.881,-0.769,,,
2025-01-01,-0.5,-0.356,-0.246,-0.708,-0.349,-0.741,-0.127,-0.653,-1.25,-0.077,-0.617,-1.165,-1.554,,,
2030-01-01,-0.414,-0.35,0.292,-1.08,-0.226,-0.755,-0.248,-0.327,-1.722,-0.117,-0.707,-1.129,-2.053,,,
2035-01-01,-0.908,-0.357,0.262,-1.42,-0.789,-0.891,-0.389,-0.922,-2.244,-0.394,-0.823,-1.501,-2.366,,,
2040-01-01,-1.355,-0.714,0.637,-1.12,-0.564,-1.3,-0.229,-0.426,-2.138,-0.207,-0.586,-1.643,-2.453,,,
2045-01-01,-1.684,-0.995,0.344,-0.427,-0.154,-1.08,0.008,-0.545,-1.681,-0.241,-0.474,-1.726,-2.824,,,
2050-01-01,-1.851,-0.954,0.343,-0.419,-0.229,-0.957,0.029,-0.649,-1.643,-0.257,-0.272,-1.97,-3.176,,,
