,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.047,-0.051,-0.014,0.122,-0.196,-0.077,-0.303,-0.493,-0.019,0.093,0.029,-0.131,0.116,,0.519,
1995-01-01,-0.124,-0.005,0.073,0.002,0.104,0.038,-0.112,-0.118,0.055,0.206,-0.08,-0.213,-0.042,,0.414,
2000-01-01,-0.006,-0.037,-0.041,0.038,0.107,-0.017,0.004,0.105,0.007,-0.102,-0.034,-0.007,-0.018,,-0.069,
2005-01-01,0.007,0.092,-0.018,-0.064,-0.024,0.056,0.092,0.107,-0.124,-0.012,-0.0,0.082,-0.023,,-0.463,
2010-01-01,0.061,,,-0.006,-0.019,,0.246,0.24,-0.018,0.09,0.03,0.145,0.025,,-0.4,
2015-01-01,0.109,,,-0.092,0.027,,0.073,0.161,0.099,-0.275,0.056,0.125,-0.06,,,
2020-01-01,0.178,,,-0.13,0.213,,0.009,0.066,0.13,-0.125,0.011,0.367,-0.066,,,
2025-01-01,0.226,,,-0.132,0.391,,0.089,0.346,0.385,-0.226,0.162,0.349,0.074,,,
2030-01-01,0.202,,,-0.169,0.243,,-0.023,0.486,0.353,-0.499,0.125,0.351,0.1,,,
2035-01-01,0.121,,,0.113,0.13,,-0.009,0.816,0.45,-0.327,0.168,0.614,0.3,,,
2040-01-01,-0.019,,,0.364,-0.147,,0.146,0.942,0.435,-0.273,0.245,0.341,0.234,,,
2045-01-01,0.118,,,0.231,-0.275,,0.076,1.044,0.605,-0.406,0.121,0.456,0.165,,,
2050-01-01,0.254,,,0.285,-0.064,,0.056,1.036,0.572,-0.58,0.177,0.447,0.207,,,
