,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,1.347,0.922,-0.244,0.147,0.81,0.204,0.321,0.067,0.39,1.017,0.567,0.864,1.856,,0.132,
1995-01-01,0.99,0.693,-0.607,0.003,1.089,0.551,0.59,-0.094,0.566,1.052,0.571,0.526,0.756,,0.408,
2000-01-01,0.141,0.301,-0.735,0.15,0.649,0.301,-0.018,0.337,0.639,-0.023,0.317,0.223,-0.219,,0.332,
2005-01-01,-0.374,-0.288,-0.103,-0.471,-0.085,0.047,-0.215,0.305,-0.349,-0.452,-0.172,-0.285,-0.561,,-0.21,
2010-01-01,-1.123,-0.731,0.756,0.079,-1.341,-0.16,-0.054,-0.355,-0.576,-0.489,-0.556,-0.71,-1.134,,-0.662,
2015-01-01,-0.982,-0.896,0.933,0.091,-1.123,-0.943,-0.624,-0.26,-0.67,-1.104,-0.727,-0.62,-0.697,,,
2020-01-01,-1.008,-0.969,0.357,-0.15,-0.537,-1.6,-0.78,-1.347,-0.803,-1.806,-0.95,-0.649,-0.76,,,
2025-01-01,-0.851,-0.823,0.176,0.243,0.027,-2.044,-1.169,-1.599,-0.546,-2.899,-0.634,-0.72,-1.726,,,
2030-01-01,-1.135,-0.974,-0.855,0.114,0.757,-2.623,-1.687,-1.588,-0.866,-3.077,-0.192,-1.163,-1.453,,,
2035-01-01,-1.43,-1.363,-1.673,0.134,0.303,-2.697,-1.413,-1.547,-1.212,-3.108,-0.242,-1.65,-1.459,,,
2040-01-01,-1.427,-1.607,-2.505,0.252,-0.026,-2.662,-0.899,-1.519,-1.032,-2.214,-0.094,-1.344,-1.534,,,
2045-01-01,-1.701,-1.13,-2.341,0.081,0.163,-2.774,-0.114,-1.601,-1.419,-2.219,-0.268,-0.958,-1.529,,,
2050-01-01,-1.937,-1.03,-1.831,-0.67,-0.094,-1.879,-0.248,-1.288,-0.471,-2.175,-0.619,-1.059,-2.662,,,
