,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-3.068,-0.83,1.511,1.108,-3.286,-2.356,-4.097,-1.521,-2.277,-1.829,-2.647,-2.018,-0.822,,,-0.931
1995-01-01,-0.376,-0.285,1.762,1.21,-0.966,-1.36,-2.878,-0.637,-1.182,-0.123,-2.892,-2.492,-1.575,,,-0.424
2000-01-01,0.008,-0.134,-1.77,1.709,0.244,0.645,0.367,-0.338,-1.523,-1.164,-1.296,-0.59,-0.099,,,0.18
2005-01-01,0.585,1.249,-1.503,-0.902,0.797,3.071,1.344,0.341,-0.522,-0.026,-0.212,-0.227,-0.153,,,-0.36
2010-01-01,0.963,,,-1.099,0.878,,2.891,0.873,1.898,2.89,2.826,2.928,0.411,,,1.536
2015-01-01,1.888,,,-2.028,2.333,,2.373,1.283,3.607,0.252,4.22,2.4,2.239,,,
2020-01-01,3.052,,,-3.257,3.273,,1.84,4.123,3.005,3.705,4.796,2.537,4.288,,,
2025-01-01,4.145,,,-0.799,4.26,,4.427,3.18,1.104,2.58,5.188,2.22,4.512,,,
2030-01-01,4.633,,,-2.444,2.774,,4.535,3.047,-0.353,-0.481,4.814,-0.77,4.095,,,
2035-01-01,4.196,,,-0.159,1.934,,4.517,4.033,-1.954,3.31,7.394,1.645,6.308,,,
2040-01-01,2.328,,,1.02,0.751,,3.422,-0.581,-0.967,2.678,5.79,-0.1,6.459,,,
2045-01-01,4.883,,,-0.783,1.188,,2.302,-2.075,0.273,5.593,8.353,2.093,8.873,,,
2050-01-01,7.89,,,3.874,3.923,,3.339,-1.218,-0.433,5.55,8.589,0.505,12.09,,,
