,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.977,-0.867,-0.696,-1.047,-0.422,-0.698,-0.339,-0.436,-0.623,-0.334,-0.759,-0.874,-0.915,,-0.196,
1995-01-01,-0.48,-0.667,-0.343,-0.603,-0.495,-0.558,-0.337,-0.166,-0.56,-0.334,-0.529,-0.42,-0.514,,-0.116,
2000-01-01,-0.109,-0.209,0.016,-0.305,-0.145,-0.101,-0.1,-0.075,-0.162,-0.131,-0.18,-0.069,-0.115,,-0.027,
2005-01-01,0.195,0.193,0.298,0.274,0.131,0.199,0.022,0.148,0.14,0.05,0.191,0.115,0.151,,0.073,
2010-01-01,0.627,0.544,0.29,0.501,0.367,0.364,0.197,0.325,0.391,0.226,0.566,0.566,0.537,,0.266,
2015-01-01,0.742,1.007,0.434,1.18,0.563,0.793,0.557,0.204,0.814,0.525,0.71,0.681,0.855,,,
2020-01-01,1.084,1.179,0.561,1.713,0.734,0.855,0.806,0.49,1.087,0.567,1.058,0.972,1.272,,,
2025-01-01,1.485,1.377,0.534,2.216,0.782,1.138,1.074,0.781,1.353,0.857,1.383,1.317,1.748,,,
2030-01-01,1.899,1.716,0.658,2.739,1.133,1.569,1.281,0.943,1.491,1.013,1.65,1.488,2.301,,,
2035-01-01,2.358,2.116,0.791,3.154,1.638,1.826,1.407,1.472,1.719,1.352,2.077,1.895,2.622,,,
2040-01-01,2.889,2.341,0.965,3.517,2.086,2.107,1.529,1.848,1.861,1.542,2.288,2.163,3.021,,,
2045-01-01,3.33,2.779,1.707,3.589,2.594,2.503,1.83,2.009,2.199,1.778,2.432,2.331,3.603,,,
2050-01-01,3.744,3.308,2.29,3.766,2.914,2.772,2.111,2.385,2.492,1.968,2.664,2.793,4.075,,,
