,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-1.033,-0.932,-0.613,-1.054,-0.369,-0.715,-0.313,-0.449,-0.585,-0.354,-0.679,-1.08,-0.834,,-0.225,
1995-01-01,-0.558,-0.74,-0.397,-0.598,-0.485,-0.559,-0.274,-0.11,-0.624,-0.302,-0.484,-0.515,-0.532,,-0.124,
2000-01-01,-0.123,-0.268,-0.049,-0.288,-0.161,-0.113,-0.061,-0.068,-0.201,-0.176,-0.152,-0.018,-0.151,,-0.019,
2005-01-01,0.206,0.176,0.251,0.28,0.093,0.153,0.0,0.153,0.084,0.035,0.138,0.243,0.078,,0.104,
2010-01-01,0.675,0.587,0.326,0.481,0.297,0.367,0.153,0.323,0.412,0.239,0.506,0.645,0.532,,0.263,
2015-01-01,0.833,1.177,0.482,1.179,0.626,0.867,0.495,0.152,0.913,0.558,0.671,0.725,0.905,,,
2020-01-01,1.25,1.416,0.616,1.741,0.849,0.862,0.743,0.484,1.229,0.67,1.01,0.95,1.415,,,
2025-01-01,1.673,1.678,0.609,2.222,0.835,1.146,1.095,0.737,1.523,0.949,1.355,1.368,1.932,,,
2030-01-01,2.172,2.029,0.778,2.813,1.176,1.569,1.446,0.882,1.61,1.12,1.707,1.572,2.359,,,
2035-01-01,2.708,2.47,1.021,3.267,1.619,1.731,1.503,1.422,1.83,1.402,2.241,2.025,2.686,,,
2040-01-01,3.291,2.73,1.204,3.653,2.131,2.088,1.7,1.807,2.038,1.515,2.481,2.382,3.094,,,
2045-01-01,3.82,3.209,1.906,3.782,2.72,2.488,1.981,2.018,2.46,1.78,2.682,2.464,3.617,,,
2050-01-01,4.293,3.871,2.468,4.0,3.031,2.745,2.245,2.428,2.783,1.98,2.881,2.963,4.129,,,
