,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-1.0,-0.882,-0.637,-0.984,-0.421,-0.675,-0.344,-0.447,-0.515,-0.395,-0.619,-1.053,-0.774,,-0.225,
1995-01-01,-0.524,-0.69,-0.422,-0.527,-0.537,-0.519,-0.304,-0.108,-0.553,-0.342,-0.424,-0.488,-0.471,,-0.124,
2000-01-01,-0.09,-0.218,-0.073,-0.218,-0.213,-0.073,-0.091,-0.066,-0.13,-0.217,-0.092,0.009,-0.091,,-0.019,
2005-01-01,0.239,0.226,0.227,0.351,0.041,0.194,-0.03,0.155,0.155,-0.005,0.198,0.27,0.139,,0.104,
2010-01-01,0.642,0.527,0.34,0.513,0.414,0.319,0.256,0.176,0.373,0.279,0.424,0.628,0.511,,0.263,
2015-01-01,0.733,1.037,0.564,0.864,0.716,0.754,0.513,0.289,0.67,0.679,0.512,0.633,0.686,,,
2020-01-01,1.048,1.15,0.839,1.452,0.901,0.832,0.673,0.649,0.901,0.89,0.642,0.675,0.806,,,
2025-01-01,1.363,1.351,1.011,1.595,0.922,1.094,0.923,0.763,1.266,1.293,1.038,0.95,1.183,,,
2030-01-01,1.828,1.912,1.21,1.921,0.785,1.521,1.102,1.143,1.39,1.391,1.42,1.174,1.355,,,
2035-01-01,2.044,2.457,1.598,2.253,1.2,1.775,1.191,1.226,1.331,1.466,1.803,1.488,1.573,,,
2040-01-01,2.203,2.859,2.139,2.36,1.525,2.047,1.524,1.362,1.356,1.554,1.984,1.878,1.956,,,
2045-01-01,2.417,3.062,2.366,2.87,1.711,2.283,1.597,1.598,1.368,1.728,2.052,2.022,2.272,,,
2050-01-01,2.642,3.222,2.578,3.21,2.16,2.353,1.751,1.656,1.317,1.767,2.254,2.308,2.713,,,
