,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-2.952,-2.769,-1.772,2.656,-1.129,-0.964,0.266,-2.152,0.731,0.37,-0.071,-2.205,0.481,,,-2.76
1995-01-01,-0.021,0.468,0.121,1.087,1.084,-0.844,-0.153,-1.082,-0.091,0.473,0.264,-1.406,-1.132,,,-1.861
2000-01-01,-0.32,0.885,-0.784,-0.457,-1.673,-1.912,-0.379,-0.272,0.571,-1.886,-0.661,1.128,1.335,,,0.537
2005-01-01,1.513,0.577,-0.485,-1.882,-0.995,-0.687,0.364,-0.143,0.197,-1.437,-0.564,1.44,2.145,,,0.336
2010-01-01,1.065,0.49,2.376,-1.118,0.912,2.246,-0.459,-0.43,-1.207,1.931,0.171,-0.006,-2.447,,,3.749
2015-01-01,0.716,0.349,0.543,-0.285,1.801,2.16,0.361,4.079,-0.201,0.549,0.862,1.049,-0.383,,,
2020-01-01,1.424,1.683,1.023,1.986,5.101,3.015,0.749,5.658,0.316,3.561,2.007,-2.315,-0.466,,,
2025-01-01,2.082,3.127,2.454,1.955,5.633,2.356,0.945,6.904,-0.335,3.379,2.158,-0.795,-0.526,,,
2030-01-01,3.17,1.685,4.297,2.609,4.931,0.286,3.35,7.625,3.395,2.416,2.818,-0.304,3.554,,,
2035-01-01,6.254,0.031,6.223,1.948,4.737,-0.013,3.352,5.094,3.666,2.081,1.679,-1.366,5.663,,,
2040-01-01,4.548,0.901,8.746,3.096,5.87,1.846,3.347,5.062,4.742,1.667,1.807,2.422,6.386,,,
2045-01-01,2.383,0.958,7.144,3.422,8.654,2.768,3.905,7.009,4.781,1.46,2.688,2.091,4.422,,,
2050-01-01,5.222,0.884,6.759,3.518,12.797,6.005,4.32,7.715,3.714,5.539,3.57,3.367,5.214,,,
