,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.033,-0.201,0.003,0.137,-0.547,-0.114,-0.432,0.023,-0.069,0.338,-1.161,-0.097,0.425,0.301,,
2010-01-01,0.31,0.201,-0.003,-0.036,0.696,0.114,-0.164,-0.153,-0.037,0.187,0.14,0.166,-0.248,-0.046,,
2015-01-01,-0.277,,,-0.101,-0.149,,0.596,0.13,0.106,-0.525,1.021,-0.069,-0.177,-0.255,,
2020-01-01,-0.289,,,0.386,-1.183,,0.28,0.27,-0.166,0.713,0.579,0.186,1.319,,,
2025-01-01,-0.023,,,0.698,-1.052,,-0.148,0.046,0.011,1.136,0.663,0.125,1.608,,,
2030-01-01,0.16,,,0.475,-0.454,,-0.139,-0.21,0.48,0.521,0.612,0.06,1.545,,,
2035-01-01,0.276,,,0.397,-0.878,,-0.57,-0.134,0.73,0.879,0.99,0.597,1.907,,,
2040-01-01,0.024,,,-0.272,-0.552,,-0.211,-0.249,0.844,1.347,0.861,0.203,1.105,,,
2045-01-01,-0.266,,,-0.968,0.006,,-0.098,0.071,0.412,1.474,0.706,0.362,0.468,,,
2050-01-01,-0.806,,,-0.197,-0.619,,-0.129,0.596,-0.067,0.973,0.57,0.193,0.759,,,
2055-01-01,-0.973,,,0.547,-1.372,,0.199,0.371,-0.012,0.594,0.213,-0.199,0.675,,,
