,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.877,0.656,0.623,1.133,0.048,0.687,0.479,-0.665,0.592,-0.054,-0.039,0.597,-0.113,,0.005,
1995-01-01,0.184,0.565,0.237,0.73,0.365,0.325,0.293,-0.837,-0.094,-0.554,-0.071,-0.559,-1.123,,-0.192,
2000-01-01,-0.338,-0.303,-0.498,0.355,-0.4,-0.31,0.308,-0.611,0.485,-0.431,-0.062,-0.055,-0.048,,0.173,
2005-01-01,0.024,-0.918,-0.361,-1.073,-0.327,-0.702,-0.065,0.618,-0.188,0.305,0.736,-0.071,-0.164,,0.391,
2010-01-01,-0.072,,,-0.498,0.207,,-0.448,0.571,-0.623,0.464,0.103,-0.019,0.436,,-0.376,
2015-01-01,-0.673,,,-0.647,0.108,,-0.566,0.924,-0.171,0.27,-0.667,0.107,1.012,,,
2020-01-01,-0.793,,,-0.703,0.769,,-0.656,0.983,0.022,1.004,-0.95,-0.58,0.337,,,
2025-01-01,-0.788,,,0.224,1.319,,-0.074,0.33,0.209,0.678,-1.645,-0.937,1.147,,,
2030-01-01,-0.857,,,-0.402,0.993,,-0.101,0.789,0.059,0.488,-1.551,-1.611,1.467,,,
2035-01-01,-0.38,,,-0.406,0.577,,-0.225,1.286,0.076,0.575,-1.046,-1.995,1.187,,,
2040-01-01,-0.021,,,-0.285,0.713,,-0.346,2.133,-0.203,0.011,-1.661,-2.246,1.927,,,
2045-01-01,0.043,,,0.095,-0.408,,-0.558,3.127,-0.899,-0.249,-1.816,-2.272,1.356,,,
2050-01-01,-0.256,,,-0.07,0.068,,-0.898,2.598,-1.075,-0.008,-1.442,-2.318,1.01,,,
