,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.167,0.071,0.202,-0.058,0.044,0.005,-0.192,-0.184,0.023,0.27,0.347,-0.136,-0.165,,0.154,
1995-01-01,0.094,-0.003,0.055,-0.035,0.166,0.067,0.002,-0.094,0.109,0.191,0.199,-0.224,-0.232,,0.184,
2000-01-01,-0.02,-0.079,-0.125,-0.004,0.073,-0.025,-0.011,0.019,0.161,-0.063,0.057,-0.11,-0.149,,0.041,
2005-01-01,-0.139,-0.037,-0.161,-0.042,-0.003,0.005,0.019,0.088,-0.039,-0.14,-0.143,0.031,0.124,,-0.221,
2010-01-01,-0.12,0.051,-0.067,0.039,-0.131,0.044,0.092,0.044,-0.047,-0.092,-0.234,0.077,0.204,,-0.159,
2015-01-01,0.018,-0.004,0.096,0.099,-0.148,-0.097,0.09,0.126,-0.207,-0.167,-0.226,0.362,0.218,,,
2020-01-01,0.228,0.032,0.183,0.255,-0.069,-0.004,0.229,0.209,-0.199,-0.229,-0.278,0.269,0.11,,,
2025-01-01,0.434,-0.047,0.21,0.281,0.04,-0.152,0.392,0.249,-0.107,-0.297,-0.246,0.292,0.087,,,
2030-01-01,0.55,-0.163,0.224,0.236,0.082,-0.24,0.545,0.443,0.109,-0.354,-0.305,0.407,0.228,,,
2035-01-01,0.518,-0.052,0.292,0.418,0.055,-0.269,0.662,0.469,0.332,-0.199,-0.485,0.199,0.366,,,
2040-01-01,0.656,0.055,0.339,0.513,0.211,-0.351,0.689,0.518,0.521,-0.189,-0.581,0.356,0.495,,,
2045-01-01,0.731,0.204,0.422,0.608,0.364,-0.218,0.647,0.654,0.665,-0.187,-0.722,0.371,0.541,,,
2050-01-01,0.836,0.327,0.629,0.715,0.551,-0.195,0.682,0.594,0.76,-0.198,-0.649,0.298,0.652,,,
