,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.229,-1.959,-0.811,0.761,-0.739,-0.807,-0.393,-0.178,0.873,0.03,-1.648,-0.305,-0.196,0.25,,
2010-01-01,-0.044,0.553,0.672,0.274,0.183,0.324,-0.232,-0.258,-0.288,-0.102,0.062,0.216,-0.442,-0.449,,
2015-01-01,0.273,1.406,0.139,-1.035,0.556,0.483,0.626,0.436,-0.586,0.072,1.586,0.089,0.639,0.199,,
2020-01-01,0.873,-0.108,0.482,-0.551,0.567,1.224,1.045,0.697,-0.229,0.562,1.83,0.102,1.502,,,
2025-01-01,0.401,-0.159,1.787,0.616,0.014,2.581,0.074,0.867,-0.141,1.391,2.584,1.198,2.089,,,
2030-01-01,0.933,0.663,1.56,1.853,0.924,3.165,0.058,0.27,-0.474,2.089,3.17,1.428,1.426,,,
2035-01-01,1.54,0.821,1.277,2.493,1.598,2.692,1.327,-0.495,-0.053,2.493,3.881,1.256,1.11,,,
2040-01-01,1.785,1.061,1.888,1.469,0.766,1.805,0.838,-0.803,0.819,1.83,4.985,2.343,1.129,,,
2045-01-01,0.579,0.514,1.889,0.291,0.276,2.063,0.654,-0.291,0.521,0.877,5.083,1.482,0.329,,,
2050-01-01,0.775,0.0,0.055,0.623,-0.394,2.993,0.8,-0.27,0.637,2.333,4.279,0.654,1.8,,,
2055-01-01,2.412,-0.163,-0.111,0.373,-1.05,2.364,1.225,-1.041,0.991,3.097,4.175,1.158,3.076,,,
