,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,34.894,34.958,35.574,34.912,35.332,35.351,34.727,35.642,33.923,34.764,35.169,,34.627,
1990-01-01,,,34.894,34.487,35.574,35.845,34.733,35.623,34.894,35.642,34.616,34.764,35.169,,35.963,
1995-01-01,,,35.593,35.555,35.19,35.845,34.733,35.623,35.615,34.703,35.094,36.093,34.89,,35.963,
2000-01-01,,,36.391,36.246,35.19,35.314,35.777,35.291,35.615,35.349,35.094,36.093,35.908,,36.042,
2005-01-01,,,36.391,36.246,35.969,35.507,36.597,35.268,35.935,36.236,35.062,35.708,36.014,,36.042,
2010-01-01,,,35.866,36.103,36.102,36.604,36.597,36.271,36.427,36.236,37.954,36.017,36.014,,35.43,
2015-01-01,,,,36.103,36.102,,35.932,36.271,36.486,35.891,37.954,36.26,36.535,,35.634,
2020-01-01,36.876,,,37.16,35.836,,35.626,35.35,37.045,35.891,36.876,36.26,36.535,,,
2025-01-01,37.145,,,37.16,36.104,,37.754,35.35,37.372,36.109,36.876,36.507,38.026,,,
2030-01-01,37.145,,,37.019,37.338,,37.754,36.7,37.486,36.302,36.498,36.507,38.026,,,
2035-01-01,37.068,,,37.019,37.338,,36.267,36.709,37.486,36.302,37.677,37.237,37.802,,,
2040-01-01,37.294,,,38.166,37.024,,36.912,36.709,37.29,37.765,38.913,37.237,38.054,,,
2045-01-01,37.294,,,38.763,37.592,,36.912,36.532,38.234,37.765,38.913,38.761,38.917,,,
2050-01-01,38.438,,,38.763,37.592,,38.011,37.577,38.234,38.149,38.907,38.761,38.917,,,
2055-01-01,38.438,,,37.86,37.076,,38.311,38.601,38.278,38.149,39.445,40.079,38.807,,,
