,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.425,-0.727,0.125,0.884,-1.861,-0.654,-0.437,-0.327,-0.014,-0.053,-1.537,-0.124,1.009,0.797,,
2010-01-01,0.25,0.08,-0.175,0.27,0.69,0.122,-0.217,-0.441,-0.28,-0.212,-0.292,0.203,-0.31,-0.269,,
2015-01-01,0.175,0.647,0.05,-1.154,1.17,0.531,0.655,0.768,0.294,0.264,1.829,-0.079,-0.699,-0.528,,
2020-01-01,0.451,-0.665,1.854,-1.064,-0.877,1.778,2.387,0.749,-0.081,0.883,1.763,0.007,0.05,,,
2025-01-01,0.496,-0.986,3.478,-0.499,-2.502,2.403,0.929,1.137,-0.652,0.958,2.029,0.419,1.463,,,
2030-01-01,-0.061,0.166,2.599,-1.066,-0.959,1.81,-0.055,1.726,-0.333,1.366,2.199,0.717,2.88,,,
2035-01-01,-0.116,-0.039,2.608,-1.983,-0.011,2.524,1.484,1.165,0.279,2.642,2.203,0.897,2.285,,,
2040-01-01,0.716,-0.454,3.649,-1.968,-1.371,3.196,1.378,0.947,0.477,2.173,2.675,1.614,0.895,,,
2045-01-01,0.37,-0.211,4.461,-1.25,-2.094,2.915,0.767,1.215,0.282,0.261,3.099,0.667,1.448,,,
2050-01-01,0.04,-0.928,2.23,-0.76,-1.909,2.347,0.5,1.052,0.275,1.733,3.328,-0.165,2.975,,,
2055-01-01,0.942,-1.366,0.005,-0.391,-1.869,0.968,2.444,-0.123,-0.195,2.794,3.455,0.322,3.496,,,
