,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,36.049,35.671,35.75,41.383,39.562,35.777,36.158,37.857,37.886,38.229,36.978,,39.627,
1990-01-01,,,35.915,40.503,36.021,37.487,39.562,34.191,36.197,37.857,37.886,36.985,36.978,,38.086,
1995-01-01,,,37.565,40.503,36.925,37.487,37.573,37.134,37.859,37.659,37.828,37.525,37.093,,36.863,
2000-01-01,,,40.789,37.444,38.767,38.377,37.573,38.905,37.859,37.344,38.32,37.525,38.171,,36.889,
2005-01-01,,,40.789,36.823,38.767,38.377,34.169,38.905,38.185,38.227,38.32,37.846,38.171,,38.0,
2010-01-01,,,38.752,36.823,40.154,36.455,39.049,40.813,38.185,38.227,38.126,39.213,39.113,,38.535,
2015-01-01,,,36.676,38.77,40.154,36.972,39.049,40.813,42.094,39.364,38.172,39.213,40.032,,38.535,
2020-01-01,39.143,37.879,36.431,38.878,38.965,39.58,37.259,37.161,42.094,39.364,39.829,38.062,41.284,,,
2025-01-01,39.143,39.829,38.285,38.878,35.84,39.58,36.538,35.748,37.329,39.279,39.829,38.624,41.284,,,
2030-01-01,38.77,39.829,41.288,37.498,36.599,37.145,36.868,41.884,37.169,38.624,40.251,38.624,40.892,,,
2035-01-01,38.77,39.645,41.288,37.498,39.479,38.435,36.868,41.884,41.486,38.624,40.251,38.605,40.892,,,
2040-01-01,38.01,40.659,37.48,40.009,39.479,39.444,39.696,39.063,41.486,38.834,39.385,41.838,45.485,,,
2045-01-01,40.53,40.659,37.906,40.009,38.845,39.444,39.696,42.962,37.43,38.834,39.049,42.59,45.485,,,
2050-01-01,40.53,39.522,43.83,39.119,38.926,39.109,40.045,42.962,42.222,38.829,40.263,42.59,43.675,,,
2055-01-01,43.307,40.179,43.83,40.451,38.926,39.109,41.218,42.291,42.222,39.336,40.263,40.639,43.645,,,
