,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,0.168,-1.458,-1.081,0.454,-1.179,-0.433,-0.366,-0.019,0.036,0.538,-2.31,-0.608,-0.092,0.389,,
2010-01-01,-0.286,0.716,0.158,0.016,0.709,0.261,-0.354,-0.21,-0.463,-0.089,-0.267,-0.077,-1.195,-0.098,,
2015-01-01,0.118,0.742,0.923,-0.47,0.47,0.172,0.719,0.229,0.427,-0.449,2.577,0.685,1.287,-0.291,,
2020-01-01,0.995,-0.102,1.859,0.037,-0.138,1.79,1.517,-0.295,0.685,0.968,2.076,-0.119,3.769,,,
2025-01-01,0.818,0.168,2.803,-0.675,-0.609,2.384,2.119,-0.153,0.383,1.561,2.151,0.809,2.861,,,
2030-01-01,0.928,0.937,2.001,0.19,-0.906,2.278,2.634,0.298,0.875,2.205,2.955,1.637,2.198,,,
2035-01-01,1.09,0.752,0.837,1.587,0.223,3.223,2.324,0.5,0.037,2.556,3.354,0.78,2.111,,,
2040-01-01,1.129,-0.219,1.352,0.531,-0.012,3.025,1.657,0.594,-0.148,2.305,3.88,0.465,1.685,,,
2045-01-01,1.516,-0.366,1.221,-0.962,-0.969,1.938,2.362,0.433,0.754,1.865,4.068,0.133,2.217,,,
2050-01-01,1.806,0.271,1.142,-0.457,-0.802,1.767,2.038,0.511,0.75,2.252,3.218,0.273,3.333,,,
2055-01-01,1.065,0.853,0.804,0.245,-1.212,2.062,1.035,0.858,0.129,1.25,2.578,0.565,3.971,,,
